序號,詞目,詞頻,累計詞頻,百分比,累計百分比
40430,搗蛋鬼,1,611015,0.00016199,98.98089440
40431,搗亂,1,611016,0.00016199,98.98105640
40432,搗碎,1,611017,0.00016199,98.98121839
40433,搆,1,611018,0.00016199,98.98138039
40434,敬仰,1,611019,0.00016199,98.98154238
40435,敬奉,1,611020,0.00016199,98.98170437
40436,敬祝,1,611021,0.00016199,98.98186637
40437,敬酒圖,1,611022,0.00016199,98.98202836
40438,敬陪末座,1,611023,0.00016199,98.98219036
40439,敬賀,1,611024,0.00016199,98.98235235
40440,敬意,1,611025,0.00016199,98.98251434
40441,敬愛,1,611026,0.00016199,98.98267634
40442,敬業,1,611027,0.00016199,98.98283833
40443,敬謝不敏,1,611028,0.00016199,98.98300033
40444,新一代,1,611029,0.00016199,98.98316232
40445,新人際關係數據機,1,611030,0.00016199,98.98332432
40446,新人類,1,611031,0.00016199,98.98348631
40447,新力公司,1,611032,0.00016199,98.98364830
40448,新力軍,1,611033,0.00016199,98.98381030
40449,新工處,1,611034,0.00016199,98.98397229
40450,新井悠一,1,611035,0.00016199,98.98413429
40451,新月形,1,611036,0.00016199,98.98429628
40452,新月型,1,611037,0.00016199,98.98445828
40453,新片,1,611038,0.00016199,98.98462027
40454,新王,1,611039,0.00016199,98.98478226
40455,新世代,1,611040,0.00016199,98.98494426
40456,新以壽公司,1,611041,0.00016199,98.98510625
40457,新加坡河,1,611042,0.00016199,98.98526825
40458,新加坡股市,1,611043,0.00016199,98.98543024
40459,新加坡國家投資公司,1,611044,0.00016199,98.98559223
40460,新加坡豐隆集團,1,611045,0.00016199,98.98575423
40461,新外觀,1,611046,0.00016199,98.98591622
40462,新市鄉,1,611047,0.00016199,98.98607822
40463,新布,1,611048,0.00016199,98.98624021
40464,新民路,1,611049,0.00016199,98.98640221
40465,新生土地,1,611050,0.00016199,98.98656420
40466,新生命,1,611051,0.00016199,98.98672619
40467,新生路,1,611052,0.00016199,98.98688819
40468,新光人壽,1,611053,0.00016199,98.98705018
40469,新光部落,1,611054,0.00016199,98.98721218
40470,新光路口,1,611055,0.00016199,98.98737417
40471,新好女人,1,611056,0.00016199,98.98753617
40472,新尖兵,1,611057,0.00016199,98.98769816
40473,新竹市帆船委員會,1,611058,0.00016199,98.98786015
40474,新竹市長,1,611059,0.00016199,98.98802215
40475,新竹企銀,1,611060,0.00016199,98.98818414
40476,新竹科學工業園區,1,611061,0.00016199,98.98834614
40477,新血,1,611062,0.00016199,98.98850813
40478,新作,1,611063,0.00016199,98.98867012
40479,新局,1,611064,0.00016199,98.98883212
40480,新車款,1,611065,0.00016199,98.98899411
40481,新車整備工廠,1,611066,0.00016199,98.98915611
40482,新車整備廠,1,611067,0.00016199,98.98931810
40483,新居,1,611068,0.00016199,98.98948010
40484,新泛電事,1,611069,0.00016199,98.98964209
40485,新近,1,611070,0.00016199,98.98980408
40486,新南威爾士州,1,611071,0.00016199,98.98996608
40487,新城警分局,1,611072,0.00016199,98.99012807
40488,新政,1,611073,0.00016199,98.99029007
40489,新科,1,611074,0.00016199,98.99045206
40490,新科技,1,611075,0.00016199,98.99061406
40491,新原里志,1,611076,0.00016199,98.99077605
40492,新峰影業,1,611077,0.00016199,98.99093804
40493,新時代,1,611078,0.00016199,98.99110004
40494,新泰伸銅,1,611079,0.00016199,98.99126203
40495,新海橋,1,611080,0.00016199,98.99142403
40496,新紡,1,611081,0.00016199,98.99158602
40497,新偕,1,611082,0.00016199,98.99174801
40498,新偕中建設,1,611083,0.00016199,98.99191001
40499,新偕中將,1,611084,0.00016199,98.99207200
40500,新偕中集團,1,611085,0.00016199,98.99223400
40501,新動利,1,611086,0.00016199,98.99239599
40502,新眾電腦公司,1,611087,0.00016199,98.99255799
40503,新移民法,1,611088,0.00016199,98.99271998
40504,新莊分局,1,611089,0.00016199,98.99288197
40505,新莊市,1,611090,0.00016199,98.99304397
40506,新報,1,611091,0.00016199,98.99320596
40507,新華社,1,611092,0.00016199,98.99336796
40508,新貴族,1,611093,0.00016199,98.99352995
40509,新進,1,611094,0.00016199,98.99369195
40510,新順工業區,1,611095,0.00016199,98.99385394
40511,新意,1,611096,0.00016199,98.99401593
40512,新聞系,1,611097,0.00016199,98.99417793
40513,新聞官,1,611098,0.00016199,98.99433992
40514,新聞部,1,611099,0.00016199,98.99450192
40515,新聞照片,1,611100,0.00016199,98.99466391
40516,新聞群組,1,611101,0.00016199,98.99482590
40517,新聞網,1,611102,0.00016199,98.99498790
40518,新聞學者,1,611103,0.00016199,98.99514989
40519,新寫實派,1,611104,0.00016199,98.99531189
40520,新廠效益,1,611105,0.00016199,98.99547388
40521,新德里,1,611106,0.00016199,98.99563588
40522,新潮流,1,611107,0.00016199,98.99579787
40523,新銳,1,611108,0.00016199,98.99595986
40524,新墨西州,1,611109,0.00016199,98.99612186
40525,新學友書店,1,611110,0.00016199,98.99628385
40526,新學有,1,611111,0.00016199,98.99644585
40527,新機,1,611112,0.00016199,98.99660784
40528,新穎性,1,611113,0.00016199,98.99676984
40529,新興區,1,611114,0.00016199,98.99693183
40530,新興國家,1,611115,0.00016199,98.99709382
40531,新興銀行,1,611116,0.00016199,98.99725582
40532,新戲,1,611117,0.00016199,98.99741781
40533,新檔,1,611118,0.00016199,98.99757981
40534,新營交流道,1,611119,0.00016199,98.99774180
40535,新環境基金會,1,611120,0.00016199,98.99790379
40536,新聲大廈,1,611121,0.00016199,98.99806579
40537,新鮮度,1,611122,0.00016199,98.99822778
40538,新鮮感,1,611123,0.00016199,98.99838978
40539,新鮮葉,1,611124,0.00016199,98.99855177
40540,新點子,1,611125,0.00016199,98.99871377
40541,新豐,1,611126,0.00016199,98.99887576
40542,新黨黨團,1,611127,0.00016199,98.99903775
40543,新歡,1,611128,0.00016199,98.99919975
40544,暗室,1,611129,0.00016199,98.99936174
40545,暗星,1,611130,0.00016199,98.99952374
40546,暗流,1,611131,0.00016199,98.99968573
40547,暗紅色,1,611132,0.00016199,98.99984773
40548,暗香浮動,1,611133,0.00016199,99.00000972
40549,暗鬥,1,611134,0.00016199,99.00017171
40550,暗淡,1,611135,0.00016199,99.00033371
40551,暗處,1,611136,0.00016199,99.00049570
40552,暗渡陳倉,1,611137,0.00016199,99.00065770
40553,暗想,1,611138,0.00016199,99.00081969
40554,暗暗,1,611139,0.00016199,99.00098168
40555,暗號,1,611140,0.00016199,99.00114368
40556,暗綠色,1,611141,0.00016199,99.00130567
40557,暗盤,1,611142,0.00016199,99.00146767
40558,暗器,1,611143,0.00016199,99.00162966
40559,暉,1,611144,0.00016199,99.00179166
40560,暈眩,1,611145,0.00016199,99.00195365
40561,暈頭轉向,1,611146,0.00016199,99.00211564
40562,暖色系,1,611147,0.00016199,99.00227764
40563,暖身,1,611148,0.00016199,99.00243963
40564,暖身動作,1,611149,0.00016199,99.00260163
40565,暖和,1,611150,0.00016199,99.00276362
40566,暖紅色,1,611151,0.00016199,99.00292562
40567,會外賽,1,611152,0.00016199,99.00308761
40568,會合,1,611153,0.00016199,99.00324960
40569,會計主任,1,611154,0.00016199,99.00341160
40570,會員卡號,1,611155,0.00016199,99.00357359
40571,會做,1,611156,0.00016199,99.00373559
40572,會務,1,611157,0.00016199,99.00389758
40573,會產,1,611158,0.00016199,99.00405957
40574,會集,1,611159,0.00016199,99.00422157
40575,會意,1,611160,0.00016199,99.00438356
40576,會影響,1,611161,0.00016199,99.00454556
40577,會整,1,611162,0.00016199,99.00470755
40578,會懷,1,611163,0.00016199,99.00486955
40579,會籍,1,611164,0.00016199,99.00503154
40580,會議中心,1,611165,0.00016199,99.00519353
40581,業果,1,611166,0.00016199,99.00535553
40582,業務人員,1,611167,0.00016199,99.00551752
40583,業務處長,1,611168,0.00016199,99.00567952
40584,業務部,1,611169,0.00016199,99.00584151
40585,業務過失致死罪,1,611170,0.00016199,99.00600351
40586,業經,1,611171,0.00016199,99.00616550
40587,業障,1,611172,0.00016199,99.00632749
40588,楚河,1,611173,0.00016199,99.00648949
40589,楚香帥,1,611174,0.00016199,99.00665148
40590,楚雲,1,611175,0.00016199,99.00681348
40591,楚楚可憐,1,611176,0.00016199,99.00697547
40592,楠梓交流道,1,611177,0.00016199,99.00713747
40593,楠梓電,1,611178,0.00016199,99.00729946
40594,楠溪江中游鄉土建築,1,611179,0.00016199,99.00746145
40595,楔狀,1,611180,0.00016199,99.00762345
40596,極少,1,611181,0.00016199,99.00778544
40597,極光攝影俱樂部,1,611182,0.00016199,99.00794744
40598,極具,1,611183,0.00016199,99.00810943
40599,極盛,1,611184,0.00016199,99.00827142
40600,極樂,1,611185,0.00016199,99.00843342
40601,極樂世畀,1,611186,0.00016199,99.00859541
40602,極權主義,1,611187,0.00016199,99.00875741
40603,極權政治,1,611188,0.00016199,99.00891940
40604,椰子,1,611189,0.00016199,99.00908140
40605,椰林大道,1,611190,0.00016199,99.00924339
40606,椰絲,1,611191,0.00016199,99.00940538
40607,概念車,1,611192,0.00016199,99.00956738
40608,概念股,1,611193,0.00016199,99.00972937
40609,概要,1,611194,0.00016199,99.00989137
40610,概算,1,611195,0.00016199,99.01005336
40611,概觀,1,611196,0.00016199,99.01021536
40612,楊久美,1,611197,0.00016199,99.01037735
40613,楊久美瑜伽補習班,1,611198,0.00016199,99.01053934
40614,楊仁也,1,611199,0.00016199,99.01070134
40615,楊平和,1,611200,0.00016199,99.01086333
40616,楊兆景,1,611201,0.00016199,99.01102533
40617,楊安民,1,611202,0.00016199,99.01118732
40618,楊成芳,1,611203,0.00016199,99.01134931
40619,楊百萬,1,611204,0.00016199,99.01151131
40620,楊羽雯,1,611205,0.00016199,99.01167330
40621,楊佳,1,611206,0.00016199,99.01183530
40622,楊其文,1,611207,0.00016199,99.01199729
40623,楊宗,1,611208,0.00016199,99.01215929
40624,楊宗憲,1,611209,0.00016199,99.01232128
40625,楊宗樺,1,611210,0.00016199,99.01248327
40626,楊忠旋,1,611211,0.00016199,99.01264527
40627,楊武忠,1,611212,0.00016199,99.01280726
40628,楊金嚴,1,611213,0.00016199,99.01296926
40629,楊勁松,1,611214,0.00016199,99.01313125
40630,楊思敏,1,611215,0.00016199,99.01329325
40631,楊柳,1,611216,0.00016199,99.01345524
40632,楊美珍,1,611217,0.00016199,99.01361723
40633,楊修,1,611218,0.00016199,99.01377923
40634,楊培銘,1,611219,0.00016199,99.01394122
40635,楊清順,1,611220,0.00016199,99.01410322
40636,楊淑媛,1,611221,0.00016199,99.01426521
40637,楊逢春,1,611222,0.00016199,99.01442720
40638,楊雪玒,1,611223,0.00016199,99.01458920
40639,楊景鎮,1,611224,0.00016199,99.01475119
40640,楊朝祥,1,611225,0.00016199,99.01491319
40641,楊肅元,1,611226,0.00016199,99.01507518
40642,楊慧娟,1,611227,0.00016199,99.01523718
40643,楊曉輝,1,611228,0.00016199,99.01539917
40644,楊樹根,1,611229,0.00016199,99.01556116
40645,楊瓊華,1,611230,0.00016199,99.01572316
40646,楊寶發,1,611231,0.00016199,99.01588515
40647,楓丹白露森林中的岩石,1,611232,0.00016199,99.01604715
40648,楓香,1,611233,0.00016199,99.01620914
40649,楓港,1,611234,0.00016199,99.01637114
40650,楓葉糖漿,1,611235,0.00016199,99.01653313
40651,楓樹,1,611236,0.00016199,99.01669512
40652,楓糖,1,611237,0.00016199,99.01685712
40653,歲末,1,611238,0.00016199,99.01701911
40654,歲修,1,611239,0.00016199,99.01718111
40655,毀天滅地,1,611240,0.00016199,99.01734310
40656,毀容,1,611241,0.00016199,99.01750509
40657,毀掉,1,611242,0.00016199,99.01766709
40658,毀損,1,611243,0.00016199,99.01782908
40659,毀滅王國,1,611244,0.00016199,99.01799108
40660,毀滅性,1,611245,0.00016199,99.01815307
40661,毀謗性,1,611246,0.00016199,99.01831507
40662,毀譽參半,1,611247,0.00016199,99.01847706
40663,殿,1,611248,0.00016199,99.01863905
40664,殿後,1,611249,0.00016199,99.01880105
40665,殿堂,1,611250,0.00016199,99.01896304
40666,溢付,1,611251,0.00016199,99.01912504
40667,溢領,1,611252,0.00016199,99.01928703
40668,溶出,1,611253,0.00016199,99.01944903
40669,溶掉,1,611254,0.00016199,99.01961102
40670,溶進,1,611255,0.00016199,99.01977301
40671,溶解力,1,611256,0.00016199,99.01993501
40672,溶劑,1,611257,0.00016199,99.02009700
40673,滂沛,1,611258,0.00016199,99.02025900
40674,滂沱,1,611259,0.00016199,99.02042099
40675,滂沱大雨,1,611260,0.00016199,99.02058298
40676,源由,1,611261,0.00016199,99.02074498
40677,源自,1,611262,0.00016199,99.02090697
40678,源泉,1,611263,0.00016199,99.02106897
40679,源源,1,611264,0.00016199,99.02123096
40680,源興,1,611265,0.00016199,99.02139296
40681,源興科技,1,611266,0.00016199,99.02155495
40682,溝仔埂,1,611267,0.00016199,99.02171694
40683,溝通史,1,611268,0.00016199,99.02187894
40684,溝通法,1,611269,0.00016199,99.02204093
40685,滇菜,1,611270,0.00016199,99.02220293
40686,滅門,1,611271,0.00016199,99.02236492
40687,滅茵,1,611272,0.00016199,99.02252692
40688,滅頂,1,611273,0.00016199,99.02268891
40689,溼潤,1,611274,0.00016199,99.02285090
40690,溼壁畫,1,611275,0.00016199,99.02301290
40691,溫水游泳池,1,611276,0.00016199,99.02317489
40692,溫存,1,611277,0.00016199,99.02333689
40693,溫吞,1,611278,0.00016199,99.02349888
40694,溫室,1,611279,0.00016199,99.02366087
40695,溫泉區,1,611280,0.00016199,99.02382287
40696,溫洲街,1,611281,0.00016199,99.02398486
40697,溫哥華,1,611282,0.00016199,99.02414686
40698,溫帶,1,611283,0.00016199,99.02430885
40699,溫帶魚,1,611284,0.00016199,99.02447085
40700,溫情,1,611285,0.00016199,99.02463284
40701,溫習,1,611286,0.00016199,99.02479483
40702,溫斯圖,1,611287,0.00016199,99.02495683
40703,溫雅,1,611288,0.00016199,99.02511882
40704,溫煦,1,611289,0.00016199,99.02528082
40705,溫補,1,611290,0.00016199,99.02544281
40706,溫熱起來,1,611291,0.00016199,99.02560481
40707,溫馨家族,1,611292,0.00016199,99.02576680
40708,溫馨點心,1,611293,0.00016199,99.02592879
40709,滑不滑,1,611294,0.00016199,99.02609079
40710,滑行,1,611295,0.00016199,99.02625278
40711,滑倒,1,611296,0.00016199,99.02641478
40712,滑動,1,611297,0.00016199,99.02657677
40713,滑動片,1,611298,0.00016199,99.02673876
40714,滑球,1,611299,0.00016199,99.02690076
40715,滑軟,1,611300,0.00016199,99.02706275
40716,滑溜溜,1,611301,0.00016199,99.02722475
40717,滑壘,1,611302,0.00016199,99.02738674
40718,滑鐵爐,1,611303,0.00016199,99.02754874
40719,準位,1,611304,0.00016199,99.02771073
40720,準位轉電路,1,611305,0.00016199,99.02787272
40721,準決賽,1,611306,0.00016199,99.02803472
40722,準爸爸,1,611307,0.00016199,99.02819671
40723,準備金,1,611308,0.00016199,99.02835871
40724,準備理事會,1,611309,0.00016199,99.02852070
40725,準媽媽,1,611310,0.00016199,99.02868270
40726,準噶爾,1,611311,0.00016199,99.02884469
40727,準繩,1,611312,0.00016199,99.02900668
40728,溜出,1,611313,0.00016199,99.02916868
40729,溜冰場,1,611314,0.00016199,99.02933067
40730,滄桑,1,611315,0.00016199,99.02949267
40731,滔滔,1,611316,0.00016199,99.02965466
40732,滔滔不絕,1,611317,0.00016199,99.02981665
40733,溪北焚化爐,1,611318,0.00016199,99.02997865
40734,溪床,1,611319,0.00016199,99.03014064
40735,溪亭話舊,1,611320,0.00016199,99.03030264
40736,溪洲大橋,1,611321,0.00016199,99.03046463
40737,溪湖鎮,1,611322,0.00016199,99.03062663
40738,煎成,1,611323,0.00016199,99.03078862
40739,煎蛋,1,611324,0.00016199,99.03095061
40740,煙仔魚,1,611325,0.00016199,99.03111261
40741,煙灰缸,1,611326,0.00016199,99.03127460
40742,煙囪,1,611327,0.00016199,99.03143660
40743,煙氣,1,611328,0.00016199,99.03159859
40744,煙草,1,611329,0.00016199,99.03176059
40745,煙草業,1,611330,0.00016199,99.03192258
40746,煙商,1,611331,0.00016199,99.03208457
40747,煙業,1,611332,0.00016199,99.03224657
40748,煙幕彈,1,611333,0.00016199,99.03240856
40749,煙頭,1,611334,0.00016199,99.03257056
40750,煙燻,1,611335,0.00016199,99.03273255
40751,煙霧偵測器,1,611336,0.00016199,99.03289454
40752,煙霧彈,1,611337,0.00016199,99.03305654
40753,煙屺,1,611338,0.00016199,99.03321853
40754,煩瑣,1,611339,0.00016199,99.03338053
40755,煩雜,1,611340,0.00016199,99.03354252
40756,煤炭,1,611341,0.00016199,99.03370452
40757,煤炭渣,1,611342,0.00016199,99.03386651
40758,煤礦,1,611343,0.00016199,99.03402850
40759,煉丹,1,611344,0.00016199,99.03419050
40760,煉油廠,1,611345,0.00016199,99.03435249
40761,煉鋼業,1,611346,0.00016199,99.03451449
40762,煉鋼廠,1,611347,0.00016199,99.03467648
40763,照出,1,611348,0.00016199,99.03483848
40764,照本宣科,1,611349,0.00016199,99.03500047
40765,照進,1,611350,0.00016199,99.03516246
40766,照會,1,611351,0.00016199,99.03532446
40767,照照,1,611352,0.00016199,99.03548645
40768,照照相,1,611353,0.00016199,99.03564845
40769,照像機,1,611354,0.00016199,99.03581044
40770,照說,1,611355,0.00016199,99.03597244
40771,照樣,1,611356,0.00016199,99.03613443
40772,照耀,1,611357,0.00016199,99.03629642
40773,煦煦,1,611358,0.00016199,99.03645842
40774,煥發,1,611359,0.00016199,99.03662041
40775,煞星,1,611360,0.00016199,99.03678241
40776,煞氣,1,611361,0.00016199,99.03694440
40777,煨成,1,611362,0.00016199,99.03710639
40778,爺,1,611363,0.00016199,99.03726839
40779,爺娘,1,611364,0.00016199,99.03743038
40780,爺爺,1,611365,0.00016199,99.03759238
40781,猿聲,1,611366,0.00016199,99.03775437
40782,瑟縮,1,611367,0.00016199,99.03791637
40783,瑞,1,611368,0.00016199,99.03807836
40784,瑞士佬,1,611369,0.00016199,99.03824035
40785,瑞內克,1,611370,0.00016199,99.03840235
40786,瑞典克羅瑪塔樂團,1,611371,0.00016199,99.03856434
40787,瑞典皇家科學院,1,611372,0.00016199,99.03872634
40788,瑞奇,1,611373,0.00016199,99.03888833
40789,瑞郎,1,611374,0.00016199,99.03905033
40790,瑞智,1,611375,0.00016199,99.03921232
40791,當口,1,611376,0.00016199,99.03937431
40792,當心,1,611377,0.00016199,99.03953631
40793,當令,1,611378,0.00016199,99.03969830
40794,當有,1,611379,0.00016199,99.03986030
40795,當局者,1,611380,0.00016199,99.04002229
40796,當事者,1,611381,0.00016199,99.04018428
40797,當事國,1,611382,0.00016199,99.04034628
40798,當刻,1,611383,0.00016199,99.04050827
40799,當夜,1,611384,0.00016199,99.04067027
40800,當官,1,611385,0.00016199,99.04083226
40801,當店,1,611386,0.00016199,99.04099426
40802,當家作主,1,611387,0.00016199,99.04115625
40803,當班,1,611388,0.00016199,99.04131824
40804,當真,1,611389,0.00016199,99.04148024
40805,當推,1,611390,0.00016199,99.04164223
40806,當眾,1,611391,0.00016199,99.04180423
40807,當期,1,611392,0.00016199,99.04196622
