單字	序號	部首	筆劃	頻次	頻率	累積頻次	累積頻率	見檔次	見檔率
陶	1521		10	49	0.007449%	620854	94.38%	27	8.44%
妥	1522		7	48	0.007297%	620902	94.39%	36	11.25%
彎	1523		22	48	0.007297%	620950	94.40%	30	9.38%
攻	1524		7	48	0.007297%	620998	94.40%	27	8.44%
污	1525		6	48	0.007297%	621046	94.41%	27	8.44%
潤	1526		15	48	0.007297%	621094	94.42%	29	9.06%
玉	1527		5	48	0.007297%	621142	94.43%	37	11.56%
碰	1528		13	48	0.007297%	621190	94.43%	38	11.88%
躺	1529		15	48	0.007297%	621238	94.44%	36	11.25%
陪	1530		10	48	0.007297%	621286	94.45%	33	10.31%
丹	1531		4	47	0.007145%	621333	94.45%	24	7.50%
乘	1532		10	47	0.007145%	621380	94.46%	26	8.13%
仙	1533		5	47	0.007145%	621427	94.47%	23	7.19%
喚	1534		12	47	0.007145%	621474	94.48%	35	10.94%
嘆	1535		14	47	0.007145%	621521	94.48%	38	11.88%
壇	1536		16	47	0.007145%	621568	94.49%	32	10.00%
悟	1537		10	47	0.007145%	621615	94.50%	33	10.31%
扎	1538		4	47	0.007145%	621662	94.50%	34	10.63%
托	1539		6	47	0.007145%	621709	94.51%	36	11.25%
拔	1540		8	47	0.007145%	621756	94.52%	36	11.25%
攝	1541		21	47	0.007145%	621803	94.53%	24	7.50%
柴	1542		10	47	0.007145%	621850	94.53%	15	4.69%
潔	1543		15	47	0.007145%	621897	94.54%	36	11.25%
肺	1544		8	47	0.007145%	621944	94.55%	16	5.00%
腸	1545		13	47	0.007145%	621991	94.55%	28	8.75%
苗	1546		9	47	0.007145%	622038	94.56%	26	8.13%
葛	1547		13	47	0.007145%	622085	94.57%	16	5.00%
蒼	1548		14	47	0.007145%	622132	94.58%	30	9.38%
輛	1549		15	47	0.007145%	622179	94.58%	21	6.56%
鎖	1550		18	47	0.007145%	622226	94.59%	38	11.88%
冒	1551		9	46	0.006993%	622272	94.60%	37	11.56%
宮	1552		10	46	0.006993%	622318	94.60%	23	7.19%
悄	1553		10	46	0.006993%	622364	94.61%	23	7.19%
悔	1554		10	46	0.006993%	622410	94.62%	34	10.63%
搞	1555		13	46	0.006993%	622456	94.63%	33	10.31%
洩	1556		9	46	0.006993%	622502	94.63%	34	10.63%
甲	1557		5	46	0.006993%	622548	94.64%	22	6.88%
跨	1558		13	46	0.006993%	622594	94.65%	36	11.25%
召	1559		5	45	0.006841%	622639	94.65%	29	9.06%
憐	1560		15	45	0.006841%	622684	94.66%	35	10.94%
插	1561		12	45	0.006841%	622729	94.67%	36	11.25%
摸	1562		14	45	0.006841%	622774	94.67%	36	11.25%
昔	1563		8	45	0.006841%	622819	94.68%	33	10.31%
沖	1564		7	45	0.006841%	622864	94.69%	25	7.81%
沿	1565		8	45	0.006841%	622909	94.69%	35	10.94%
添	1566		11	45	0.006841%	622954	94.70%	33	10.31%
淇	1567		11	45	0.006841%	622999	94.71%	4	1.25%
濤	1568		17	45	0.006841%	623044	94.71%	24	7.50%
猛	1569		11	45	0.006841%	623089	94.72%	42	13.13%
甜	1570		11	45	0.006841%	623134	94.73%	30	9.38%
申	1571		5	45	0.006841%	623179	94.73%	23	7.19%
瘦	1572		14	45	0.006841%	623224	94.74%	33	10.31%
綿	1573		14	45	0.006841%	623269	94.75%	33	10.31%
耕	1574		10	45	0.006841%	623314	94.76%	24	7.50%
誕	1575		15	45	0.006841%	623359	94.76%	31	9.69%
譬	1576		20	45	0.006841%	623404	94.77%	32	10.00%
乳	1577		8	44	0.006689%	623448	94.78%	16	5.00%
併	1578		8	44	0.006689%	623492	94.78%	25	7.81%
割	1579		12	44	0.006689%	623536	94.79%	35	10.94%
勤	1580		13	44	0.006689%	623580	94.80%	34	10.63%
慘	1581		14	44	0.006689%	623624	94.80%	33	10.31%
掙	1582		11	44	0.006689%	623668	94.81%	32	10.00%
液	1583		11	44	0.006689%	623712	94.82%	23	7.19%
燕	1584		16	44	0.006689%	623756	94.82%	15	4.69%
粒	1585		11	44	0.006689%	623800	94.83%	25	7.81%
胡	1586		9	44	0.006689%	623844	94.84%	26	8.13%
舒	1587		12	44	0.006689%	623888	94.84%	31	9.69%
袖	1588		10	44	0.006689%	623932	94.85%	31	9.69%
貶	1589		12	44	0.006689%	623976	94.86%	15	4.69%
貸	1590		12	44	0.006689%	624020	94.86%	13	4.06%
赴	1591		9	44	0.006689%	624064	94.87%	35	10.94%
跌	1592		12	44	0.006689%	624108	94.88%	22	6.88%
蹤	1593		18	44	0.006689%	624152	94.88%	33	10.31%
輯	1594		16	44	0.006689%	624196	94.89%	26	8.13%
辜	1595		12	44	0.006689%	624240	94.90%	19	5.94%
逢	1596		10	44	0.006689%	624284	94.90%	39	12.19%
飽	1597		13	44	0.006689%	624328	94.91%	31	9.69%
餅	1598		14	44	0.006689%	624372	94.92%	17	5.31%
魔	1599		21	44	0.006689%	624416	94.92%	28	8.75%
占	1600		5	43	0.006537%	624459	94.93%	19	5.94%
廿	1601		4	43	0.006537%	624502	94.94%	23	7.19%
惑	1602		12	43	0.006537%	624545	94.94%	36	11.25%
愚	1603		13	43	0.006537%	624588	94.95%	29	9.06%
慶	1604		15	43	0.006537%	624631	94.96%	34	10.63%
戒	1605		7	43	0.006537%	624674	94.96%	27	8.44%
枯	1606		9	43	0.006537%	624717	94.97%	26	8.13%
瓦	1607		5	43	0.006537%	624760	94.98%	28	8.75%
瓶	1608		11	43	0.006537%	624803	94.98%	24	7.50%
翠	1609		14	43	0.006537%	624846	94.99%	19	5.94%
胖	1610		9	43	0.006537%	624889	94.99%	19	5.94%
荷	1611		11	43	0.006537%	624932	95.00%	30	9.38%
譯	1612		20	43	0.006537%	624975	95.01%	25	7.81%
鈴	1613		13	43	0.006537%	625018	95.01%	20	6.25%
阻	1614		7	43	0.006537%	625061	95.02%	32	10.00%
鳴	1615		14	43	0.006537%	625104	95.03%	34	10.63%
仇	1616		4	42	0.006385%	625146	95.03%	25	7.81%
坑	1617		7	42	0.006385%	625188	95.04%	15	4.69%
尖	1618		6	42	0.006385%	625230	95.05%	37	11.56%
挖	1619		9	42	0.006385%	625272	95.05%	26	8.13%
拾	1620		9	42	0.006385%	625314	95.06%	28	8.75%
歎	1621		15	42	0.006385%	625356	95.07%	27	8.44%
澤	1622		16	42	0.006385%	625398	95.07%	26	8.13%
獸	1623		19	42	0.006385%	625440	95.08%	26	8.13%
祇	1624		8	42	0.006385%	625482	95.09%	23	7.19%
窄	1625		10	42	0.006385%	625524	95.09%	28	8.75%
耐	1626		9	42	0.006385%	625566	95.10%	30	9.38%
詢	1627		13	42	0.006385%	625608	95.10%	31	9.69%
賓	1628		14	42	0.006385%	625650	95.11%	29	9.06%
贈	1629		19	42	0.006385%	625692	95.12%	22	6.88%
丁	1630		2	41	0.006233%	625733	95.12%	31	9.69%
契	1631		9	41	0.006233%	625774	95.13%	29	9.06%
奶	1632		5	41	0.006233%	625815	95.14%	20	6.25%
宅	1633		6	41	0.006233%	625856	95.14%	23	7.19%
宋	1634		7	41	0.006233%	625897	95.15%	18	5.63%
峽	1635		10	41	0.006233%	625938	95.15%	23	7.19%
徐	1636		10	41	0.006233%	625979	95.16%	20	6.25%
捨	1637		11	41	0.006233%	626020	95.17%	35	10.94%
斥	1638		5	41	0.006233%	626061	95.17%	34	10.63%
昆	1639		8	41	0.006233%	626102	95.18%	11	3.44%
梯	1640		11	41	0.006233%	626143	95.19%	25	7.81%
櫃	1641		18	41	0.006233%	626184	95.19%	22	6.88%
烏	1642		10	41	0.006233%	626225	95.20%	27	8.44%
獄	1643		14	41	0.006233%	626266	95.20%	19	5.94%
盟	1644		13	41	0.006233%	626307	95.21%	16	5.00%
稀	1645		12	41	0.006233%	626348	95.22%	30	9.38%
籠	1646		22	41	0.006233%	626389	95.22%	33	10.31%
蓉	1647		14	41	0.006233%	626430	95.23%	5	1.56%
衰	1648		10	41	0.006233%	626471	95.24%	32	10.00%
赤	1649		7	41	0.006233%	626512	95.24%	31	9.69%
逼	1650		12	41	0.006233%	626553	95.25%	31	9.69%
馳	1651		13	41	0.006233%	626594	95.25%	31	9.69%
啦	1652		11	40	0.006081%	626634	95.26%	27	8.44%
悠	1653		11	40	0.006081%	626674	95.27%	29	9.06%
憑	1654		16	40	0.006081%	626714	95.27%	32	10.00%
掃	1655		11	40	0.006081%	626754	95.28%	26	8.13%
斜	1656		11	40	0.006081%	626794	95.28%	26	8.13%
朗	1657		10	40	0.006081%	626834	95.29%	32	10.00%
歧	1658		8	40	0.006081%	626874	95.30%	27	8.44%
氏	1659		4	40	0.006081%	626914	95.30%	22	6.88%
漂	1660		14	40	0.006081%	626954	95.31%	32	10.00%
潛	1661		15	40	0.006081%	626994	95.31%	32	10.00%
礙	1662		19	40	0.006081%	627034	95.32%	30	9.38%
繪	1663		19	40	0.006081%	627074	95.33%	28	8.75%
腐	1664		14	40	0.006081%	627114	95.33%	25	7.81%
菲	1665		12	40	0.006081%	627154	95.34%	17	5.31%
謹	1666		18	40	0.006081%	627194	95.35%	34	10.63%
迅	1667		6	40	0.006081%	627234	95.35%	26	8.13%
遞	1668		13	40	0.006081%	627274	95.36%	29	9.06%
騰	1669		20	40	0.006081%	627314	95.36%	29	9.06%
准	1670		10	39	0.005929%	627353	95.37%	19	5.94%
匹	1671		4	39	0.005929%	627392	95.38%	17	5.31%
吐	1672		6	39	0.005929%	627431	95.38%	29	9.06%
嚼	1673		20	39	0.005929%	627470	95.39%	13	4.06%
悉	1674		11	39	0.005929%	627509	95.39%	29	9.06%
椅	1675		12	39	0.005929%	627548	95.40%	30	9.38%
棉	1676		12	39	0.005929%	627587	95.41%	17	5.31%
樸	1677		16	39	0.005929%	627626	95.41%	33	10.31%
歉	1678		14	39	0.005929%	627665	95.42%	17	5.31%
汽	1679		7	39	0.005929%	627704	95.42%	25	7.81%
渴	1680		12	39	0.005929%	627743	95.43%	30	9.38%
癡	1681		19	39	0.005929%	627782	95.43%	22	6.88%
禍	1682		13	39	0.005929%	627821	95.44%	27	8.44%
穆	1683		16	39	0.005929%	627860	95.45%	17	5.31%
纏	1684		21	39	0.005929%	627899	95.45%	33	10.31%
罵	1685		15	39	0.005929%	627938	95.46%	26	8.13%
耀	1686		20	39	0.005929%	627977	95.46%	33	10.31%
腿	1687		14	39	0.005929%	628016	95.47%	26	8.13%
芳	1688		8	39	0.005929%	628055	95.48%	33	10.31%
蒙	1689		14	39	0.005929%	628094	95.48%	26	8.13%
襲	1690		22	39	0.005929%	628133	95.49%	28	8.75%
貫	1691		11	39	0.005929%	628172	95.49%	32	10.00%
銳	1692		15	39	0.005929%	628211	95.50%	30	9.38%
鋼	1693		16	39	0.005929%	628250	95.51%	27	8.44%
鍾	1694		17	39	0.005929%	628289	95.51%	15	4.69%
雕	1695		16	39	0.005929%	628328	95.52%	25	7.81%
侵	1696		9	38	0.005777%	628366	95.52%	29	9.06%
傑	1697		12	38	0.005777%	628404	95.53%	24	7.50%
儀	1698		15	38	0.005777%	628442	95.54%	27	8.44%
償	1699		17	38	0.005777%	628480	95.54%	28	8.75%
奧	1700		13	38	0.005777%	628518	95.55%	27	8.44%
宿	1701		11	38	0.005777%	628556	95.55%	30	9.38%
惠	1702		12	38	0.005777%	628594	95.56%	21	6.56%
捕	1703		10	38	0.005777%	628632	95.56%	20	6.25%
撞	1704		15	38	0.005777%	628670	95.57%	33	10.31%
株	1705		10	38	0.005777%	628708	95.58%	28	8.75%
玲	1706		9	38	0.005777%	628746	95.58%	11	3.44%
疊	1707		22	38	0.005777%	628784	95.59%	27	8.44%
盾	1708		9	38	0.005777%	628822	95.59%	26	8.13%
磚	1709		16	38	0.005777%	628860	95.60%	21	6.56%
肥	1710		8	38	0.005777%	628898	95.60%	29	9.06%
胎	1711		9	38	0.005777%	628936	95.61%	21	6.56%
腹	1712		13	38	0.005777%	628974	95.62%	23	7.19%
莎	1713		11	38	0.005777%	629012	95.62%	14	4.38%
蔬	1714		15	38	0.005777%	629050	95.63%	12	3.75%
諧	1715		16	38	0.005777%	629088	95.63%	28	8.75%
鄧	1716		14	38	0.005777%	629126	95.64%	15	4.69%
酬	1717		13	38	0.005777%	629164	95.64%	23	7.19%
騎	1718		18	38	0.005777%	629202	95.65%	27	8.44%
慈	1719		13	37	0.005625%	629239	95.66%	23	7.19%
扭	1720		7	37	0.005625%	629276	95.66%	29	9.06%
援	1721		12	37	0.005625%	629313	95.67%	24	7.50%
摩	1722		15	37	0.005625%	629350	95.67%	31	9.69%
撐	1723		15	37	0.005625%	629387	95.68%	27	8.44%
晶	1724		12	37	0.005625%	629424	95.68%	27	8.44%
柳	1725		9	37	0.005625%	629461	95.69%	16	5.00%
洪	1726		9	37	0.005625%	629498	95.70%	24	7.50%
涯	1727		11	37	0.005625%	629535	95.70%	29	9.06%
燃	1728		16	37	0.005625%	629572	95.71%	30	9.38%
盪	1729		17	37	0.005625%	629609	95.71%	30	9.38%
賦	1730		15	37	0.005625%	629646	95.72%	31	9.69%
贏	1731		20	37	0.005625%	629683	95.72%	23	7.19%
麵	1732		20	37	0.005625%	629720	95.73%	23	7.19%
伏	1733		6	36	0.005473%	629756	95.73%	28	8.75%
冊	1734		5	36	0.005473%	629792	95.74%	20	6.25%
妨	1735		7	36	0.005473%	629828	95.75%	27	8.44%
宴	1736		10	36	0.005473%	629864	95.75%	22	6.88%
憤	1737		15	36	0.005473%	629900	95.76%	29	9.06%
拖	1738		8	36	0.005473%	629936	95.76%	29	9.06%
晴	1739		12	36	0.005473%	629972	95.77%	26	8.13%
淑	1740		11	36	0.005473%	630008	95.77%	14	4.38%
灑	1741		22	36	0.005473%	630044	95.78%	26	8.13%
託	1742		10	36	0.005473%	630080	95.78%	32	10.00%
賺	1743		17	36	0.005473%	630116	95.79%	25	7.81%
辱	1744		10	36	0.005473%	630152	95.80%	26	8.13%
駐	1745		15	36	0.005473%	630188	95.80%	22	6.88%
倡	1746		10	35	0.005321%	630223	95.81%	20	6.25%
傲	1747		13	35	0.005321%	630258	95.81%	26	8.13%
唐	1748		10	35	0.005321%	630293	95.82%	32	10.00%
夾	1749		7	35	0.005321%	630328	95.82%	30	9.38%
愉	1750		12	35	0.005321%	630363	95.83%	28	8.75%
扣	1751		6	35	0.005321%	630398	95.83%	30	9.38%
抓	1752		7	35	0.005321%	630433	95.84%	23	7.19%
桃	1753		10	35	0.005321%	630468	95.84%	28	8.75%
棒	1754		12	35	0.005321%	630503	95.85%	16	5.00%
汙	1755		6	35	0.005321%	630538	95.85%	12	3.75%
盞	1756		13	35	0.005321%	630573	95.86%	14	4.38%
眉	1757		9	35	0.005321%	630608	95.86%	28	8.75%
籲	1758		32	35	0.005321%	630643	95.87%	23	7.19%
糾	1759		8	35	0.005321%	630678	95.87%	31	9.69%
綱	1760		14	35	0.005321%	630713	95.88%	19	5.94%
脆	1761		10	35	0.005321%	630748	95.89%	32	10.00%
菸	1762		12	35	0.005321%	630783	95.89%	11	3.44%
董	1763		13	35	0.005321%	630818	95.90%	24	7.50%
蟲	1764		18	35	0.005321%	630853	95.90%	25	7.81%
衷	1765		10	35	0.005321%	630888	95.91%	29	9.06%
遜	1766		13	35	0.005321%	630923	95.91%	14	4.38%
采	1767		8	35	0.005321%	630958	95.92%	31	9.69%
劍	1768		15	34	0.005169%	630992	95.92%	26	8.13%
叔	1769		8	34	0.005169%	631026	95.93%	18	5.63%
吟	1770		7	34	0.005169%	631060	95.93%	28	8.75%
呵	1771		8	34	0.005169%	631094	95.94%	25	7.81%
嚇	1772		17	34	0.005169%	631128	95.94%	20	6.25%
廟	1773		15	34	0.005169%	631162	95.95%	17	5.31%
憾	1774		16	34	0.005169%	631196	95.95%	30	9.38%
挺	1775		10	34	0.005169%	631230	95.96%	28	8.75%
搭	1776		13	34	0.005169%	631264	95.96%	30	9.38%
殖	1777		12	34	0.005169%	631298	95.97%	22	6.88%
漁	1778		14	34	0.005169%	631332	95.97%	15	4.69%
牲	1779		9	34	0.005169%	631366	95.98%	28	8.75%
狹	1780		10	34	0.005169%	631400	95.98%	31	9.69%
碌	1781		13	34	0.005169%	631434	95.99%	23	7.19%
貝	1782		7	34	0.005169%	631468	96.00%	24	7.50%
鋪	1783		15	34	0.005169%	631502	96.00%	28	8.75%
鍵	1784		17	34	0.005169%	631536	96.01%	25	7.81%
丟	1785		6	33	0.005017%	631569	96.01%	24	7.50%
厭	1786		14	33	0.005017%	631602	96.02%	27	8.44%
孟	1787		8	33	0.005017%	631635	96.02%	16	5.00%
慨	1788		12	33	0.005017%	631668	96.03%	30	9.38%
披	1789		8	33	0.005017%	631701	96.03%	23	7.19%
挫	1790		10	33	0.005017%	631734	96.04%	29	9.06%
捲	1791		11	33	0.005017%	631767	96.04%	26	8.13%
晃	1792		10	33	0.005017%	631800	96.05%	24	7.50%
棵	1793		12	33	0.005017%	631833	96.05%	21	6.56%
淪	1794		11	33	0.005017%	631866	96.06%	27	8.44%
漠	1795		14	33	0.005017%	631899	96.06%	28	8.75%
猜	1796		11	33	0.005017%	631932	96.07%	26	8.13%
盈	1797		9	33	0.005017%	631965	96.07%	18	5.63%
矛	1798		5	33	0.005017%	631998	96.08%	22	6.88%
紹	1799		11	33	0.005017%	632031	96.08%	26	8.13%
羊	1800		6	33	0.005017%	632064	96.09%	12	3.75%
翼	1801		17	33	0.005017%	632097	96.09%	21	6.56%
肚	1802		7	33	0.005017%	632130	96.10%	25	7.81%
蔡	1803		15	33	0.005017%	632163	96.10%	15	4.69%
鼠	1804		13	33	0.005017%	632196	96.11%	12	3.75%
傭	1805		13	32	0.004865%	632228	96.11%	6	1.88%
劑	1806		16	32	0.004865%	632260	96.12%	18	5.63%
叢	1807		18	32	0.004865%	632292	96.12%	25	7.81%
娛	1808		10	32	0.004865%	632324	96.13%	18	5.63%
寸	1809		3	32	0.004865%	632356	96.13%	22	6.88%
岩	1810		8	32	0.004865%	632388	96.13%	14	4.38%
嶺	1811		17	32	0.004865%	632420	96.14%	12	3.75%
帆	1812		6	32	0.004865%	632452	96.14%	12	3.75%
廉	1813		13	32	0.004865%	632484	96.15%	19	5.94%
悶	1814		12	32	0.004865%	632516	96.15%	23	7.19%
懸	1815		20	32	0.004865%	632548	96.16%	28	8.75%
扇	1816		10	32	0.004865%	632580	96.16%	25	7.81%
拓	1817		8	32	0.004865%	632612	96.17%	27	8.44%
掩	1818		11	32	0.004865%	632644	96.17%	28	8.75%
朱	1819		6	32	0.004865%	632676	96.18%	26	8.13%
氓	1820		8	32	0.004865%	632708	96.18%	4	1.25%
燦	1821		17	32	0.004865%	632740	96.19%	25	7.81%
犧	1822		21	32	0.004865%	632772	96.19%	26	8.13%
籌	1823		20	32	0.004865%	632804	96.20%	26	8.13%
紋	1824		10	32	0.004865%	632836	96.20%	24	7.50%
罩	1825		13	32	0.004865%	632868	96.21%	13	4.06%
聰	1826		17	32	0.004865%	632900	96.21%	22	6.88%
腔	1827		12	32	0.004865%	632932	96.22%	24	7.50%
荻	1828		11	32	0.004865%	632964	96.22%	2	0.63%
趙	1829		14	32	0.004865%	632996	96.23%	13	4.06%
蹟	1830		18	32	0.004865%	633028	96.23%	25	7.81%
躲	1831		13	32	0.004865%	633060	96.24%	23	7.19%
輔	1832		14	32	0.004865%	633092	96.24%	27	8.44%
醜	1833		17	32	0.004865%	633124	96.25%	25	7.81%
鑑	1834		22	32	0.004865%	633156	96.25%	28	8.75%
鳳	1835		14	32	0.004865%	633188	96.26%	15	4.69%
仿	1836		6	31	0.004713%	633219	96.26%	20	6.25%
俠	1837		9	31	0.004713%	633250	96.27%	12	3.75%
俱	1838		10	31	0.004713%	633281	96.27%	29	9.06%
儒	1839		16	31	0.004713%	633312	96.28%	18	5.63%
冠	1840		9	31	0.004713%	633343	96.28%	23	7.19%
刷	1841		8	31	0.004713%	633374	96.28%	21	6.56%
娃	1842		9	31	0.004713%	633405	96.29%	11	3.44%
宏	1843		7	31	0.004713%	633436	96.29%	24	7.50%
恒	1844		9	31	0.004713%	633467	96.30%	12	3.75%
慕	1845		15	31	0.004713%	633498	96.30%	26	8.13%
扯	1846		7	31	0.004713%	633529	96.31%	23	7.19%
捐	1847		10	31	0.004713%	633560	96.31%	22	6.88%
掘	1848		11	31	0.004713%	633591	96.32%	22	6.88%
撫	1849		15	31	0.004713%	633622	96.32%	29	9.06%
梅	1850		11	31	0.004713%	633653	96.33%	19	5.94%
汪	1851		7	31	0.004713%	633684	96.33%	13	4.06%
泣	1852		8	31	0.004713%	633715	96.34%	23	7.19%
泊	1853		8	31	0.004713%	633746	96.34%	23	7.19%
炎	1854		8	31	0.004713%	633777	96.35%	23	7.19%
祕	1855		9	31	0.004713%	633808	96.35%	22	6.88%
絡	1856		12	31	0.004713%	633839	96.36%	21	6.56%
聊	1857		11	31	0.004713%	633870	96.36%	27	8.44%
胃	1858		9	31	0.004713%	633901	96.36%	20	6.25%
芽	1859		8	31	0.004713%	633932	96.37%	25	7.81%
賭	1860		15	31	0.004713%	633963	96.37%	16	5.00%
辨	1861		16	31	0.004713%	633994	96.38%	23	7.19%
郎	1862		8	31	0.004713%	634025	96.38%	24	7.50%
駛	1863		15	31	0.004713%	634056	96.39%	17	5.31%
伊	1864		6	30	0.004561%	634086	96.39%	20	6.25%
勁	1865		9	30	0.004561%	634116	96.40%	27	8.44%
吞	1866		7	30	0.004561%	634146	96.40%	26	8.13%
墨	1867		15	30	0.004561%	634176	96.41%	27	8.44%
宙	1868		8	30	0.004561%	634206	96.41%	22	6.88%
寺	1869		6	30	0.004561%	634236	96.42%	13	4.06%
庫	1870		10	30	0.004561%	634266	96.42%	19	5.94%
廈	1871		13	30	0.004561%	634296	96.42%	20	6.25%
弊	1872		14	30	0.004561%	634326	96.43%	18	5.63%
恰	1873		9	30	0.004561%	634356	96.43%	24	7.50%
恆	1874		9	30	0.004561%	634386	96.44%	23	7.19%
恕	1875		10	30	0.004561%	634416	96.44%	5	1.56%
慰	1876		15	30	0.004561%	634446	96.45%	23	7.19%
暮	1877		15	30	0.004561%	634476	96.45%	22	6.88%
棟	1878		12	30	0.004561%	634506	96.46%	16	5.00%
漲	1879		14	30	0.004561%	634536	96.46%	27	8.44%
牢	1880		7	30	0.004561%	634566	96.47%	23	7.19%
祥	1881		10	30	0.004561%	634596	96.47%	18	5.63%
稻	1882		15	30	0.004561%	634626	96.48%	19	5.94%
紐	1883		10	30	0.004561%	634656	96.48%	25	7.81%
績	1884		17	30	0.004561%	634686	96.48%	24	7.50%
縫	1885		17	30	0.004561%	634716	96.49%	27	8.44%
臂	1886		17	30	0.004561%	634746	96.49%	21	6.56%
舍	1887		8	30	0.004561%	634776	96.50%	24	7.50%
蔭	1888		15	30	0.004561%	634806	96.50%	19	5.94%
薪	1889		17	30	0.004561%	634836	96.51%	18	5.63%
踐	1890		15	30	0.004561%	634866	96.51%	22	6.88%
券	1891		8	29	0.004409%	634895	96.52%	8	2.50%
卑	1892		8	29	0.004409%	634924	96.52%	24	7.50%
婉	1893		11	29	0.004409%	634953	96.52%	24	7.50%
敲	1894		14	29	0.004409%	634982	96.53%	20	6.25%
斤	1895		4	29	0.004409%	635011	96.53%	18	5.63%
昂	1896		8	29	0.004409%	635040	96.54%	22	6.88%
暢	1897		14	29	0.004409%	635069	96.54%	26	8.13%
柏	1898		9	29	0.004409%	635098	96.55%	21	6.56%
欄	1899		21	29	0.004409%	635127	96.55%	20	6.25%
欺	1900		12	29	0.004409%	635156	96.56%	20	6.25%
毀	1901		13	29	0.004409%	635185	96.56%	27	8.44%
泡	1902		8	29	0.004409%	635214	96.56%	17	5.31%
泉	1903		9	29	0.004409%	635243	96.57%	25	7.81%
浸	1904		10	29	0.004409%	635272	96.57%	24	7.50%
溶	1905		13	29	0.004409%	635301	96.58%	16	5.00%
溜	1906		13	29	0.004409%	635330	96.58%	21	6.56%
燭	1907		17	29	0.004409%	635359	96.59%	13	4.06%
狠	1908		9	29	0.004409%	635388	96.59%	17	5.31%
矣	1909		7	29	0.004409%	635417	96.60%	21	6.56%
碼	1910		15	29	0.004409%	635446	96.60%	26	8.13%
纖	1911		23	29	0.004409%	635475	96.60%	11	3.44%
翎	1912		11	29	0.004409%	635504	96.61%	5	1.56%
艷	1913		24	29	0.004409%	635533	96.61%	24	7.50%
褲	1914		15	29	0.004409%	635562	96.62%	23	7.19%
遂	1915		12	29	0.004409%	635591	96.62%	25	7.81%
井	1916		4	28	0.004257%	635619	96.63%	20	6.25%
俊	1917		9	28	0.004257%	635647	96.63%	16	5.00%
債	1918		13	28	0.004257%	635675	96.63%	11	3.44%
儲	1919		17	28	0.004257%	635703	96.64%	18	5.63%
勾	1920		4	28	0.004257%	635731	96.64%	24	7.50%
圾	1921		7	28	0.004257%	635759	96.65%	19	5.94%
垃	1922		8	28	0.004257%	635787	96.65%	19	5.94%
弦	1923		8	28	0.004257%	635815	96.66%	16	5.00%
恢	1924		9	28	0.004257%	635843	96.66%	19	5.94%
惱	1925		12	28	0.004257%	635871	96.66%	24	7.50%
捉	1926		10	28	0.004257%	635899	96.67%	26	8.13%
捧	1927		11	28	0.004257%	635927	96.67%	23	7.19%
搶	1928		13	28	0.004257%	635955	96.68%	24	7.50%
暈	1929		13	28	0.004257%	635983	96.68%	15	4.69%
枚	1930		8	28	0.004257%	636011	96.69%	18	5.63%
泳	1931		8	28	0.004257%	636039	96.69%	15	4.69%
瀆	1932		18	28	0.004257%	636067	96.69%	5	1.56%
熬	1933		15	28	0.004257%	636095	96.70%	19	5.94%
矮	1934		13	28	0.004257%	636123	96.70%	21	6.56%
緻	1935		15	28	0.004257%	636151	96.71%	21	6.56%
肝	1936		7	28	0.004257%	636179	96.71%	11	3.44%
蘆	1937		20	28	0.004257%	636207	96.72%	11	3.44%
覓	1938		11	28	0.004257%	636235	96.72%	21	6.56%
郝	1939		9	28	0.004257%	636263	96.72%	13	4.06%
鍊	1940		17	28	0.004257%	636291	96.73%	19	5.94%
黎	1941		15	28	0.004257%	636319	96.73%	20	6.25%
齒	1942		15	28	0.004257%	636347	96.74%	22	6.88%
伍	1943		6	27	0.004105%	636374	96.74%	24	7.50%
俯	1944		10	27	0.004105%	636401	96.74%	22	6.88%
凌	1945		10	27	0.004105%	636428	96.75%	23	7.19%
剪	1946		11	27	0.004105%	636455	96.75%	16	5.00%
劣	1947		6	27	0.004105%	636482	96.76%	22	6.88%
嘛	1948		14	27	0.004105%	636509	96.76%	19	5.94%
奪	1949		14	27	0.004105%	636536	96.77%	23	7.19%
宰	1950		10	27	0.004105%	636563	96.77%	13	4.06%
挽	1951		10	27	0.004105%	636590	96.77%	24	7.50%
曼	1952		11	27	0.004105%	636617	96.78%	20	6.25%
梵	1953		11	27	0.004105%	636644	96.78%	9	2.81%
殷	1954		10	27	0.004105%	636671	96.79%	18	5.63%
氛	1955		8	27	0.004105%	636698	96.79%	23	7.19%
渾	1956		12	27	0.004105%	636725	96.79%	18	5.63%
澳	1957		16	27	0.004105%	636752	96.80%	16	5.00%
瑰	1958		14	27	0.004105%	636779	96.80%	17	5.31%
瘋	1959		14	27	0.004105%	636806	96.81%	19	5.94%
磅	1960		15	27	0.004105%	636833	96.81%	10	3.13%
腎	1961		12	27	0.004105%	636860	96.81%	4	1.25%
膀	1962		14	27	0.004105%	636887	96.82%	22	6.88%
膜	1963		15	27	0.004105%	636914	96.82%	17	5.31%
芒	1964		7	27	0.004105%	636941	96.83%	20	6.25%
蓄	1965		14	27	0.004105%	636968	96.83%	19	5.94%
虔	1966		10	27	0.004105%	636995	96.84%	19	5.94%
躁	1967		20	27	0.004105%	637022	96.84%	19	5.94%
逆	1968		9	27	0.004105%	637049	96.84%	20	6.25%
遵	1969		15	27	0.004105%	637076	96.85%	24	7.50%
