單字	序號	部首	筆劃	頻次	頻率	累積頻次	累積頻率	見檔次	見檔率
議	464		20	314	0.04738%	486504	74.06%	112	45.34%
功	471		5	305	0.04602%	486809	74.38%	112	45.34%
態	478		14	299	0.04512%	487108	74.70%	112	45.34%
勢	587		13	228	0.0344%	487336	79.00%	112	45.34%
既	686		9	188	0.02837%	487524	82.08%	112	45.34%
濟	146		17	928	0.140%	488452	48.72%	111	44.94%
增	350		15	428	0.06458%	488880	67.69%	111	44.94%
益	442		10	339	0.05115%	489219	72.98%	111	44.94%
模	568		15	237	0.03576%	489456	78.33%	111	44.94%
例	579		8	232	0.03501%	489688	78.72%	111	44.94%
破	627		10	210	0.03169%	489898	80.32%	111	44.94%
農	162		13	810	0.1222%	490708	50.81%	110	44.53%
系	319		7	472	0.07122%	491180	65.60%	110	44.53%
城	399		9	376	0.05674%	491556	70.66%	110	44.53%
效	409		10	368	0.05553%	491924	71.22%	110	44.53%
紅	443		9	336	0.0507%	492260	73.03%	110	44.53%
華	500		12	286	0.04316%	492546	75.67%	110	44.53%
積	522		16	268	0.04044%	492814	76.58%	110	44.53%
響	551		21	247	0.03727%	493061	77.71%	110	44.53%
細	561		11	242	0.03652%	493303	78.08%	110	44.53%
筆	601		12	222	0.0335%	493525	79.48%	110	44.53%
商	352		11	427	0.06443%	493952	67.82%	109	44.13%
值	434		10	344	0.05191%	494296	72.57%	109	44.13%
念	474		8	304	0.04587%	494600	74.52%	109	44.13%
客	516		9	270	0.04074%	494870	76.34%	109	44.13%
易	563		8	240	0.03622%	495110	78.15%	109	44.13%
密	585		11	229	0.03456%	495339	78.93%	109	44.13%
稱	628		14	210	0.03169%	495549	80.35%	109	44.13%
局	493		7	289	0.04361%	495838	75.37%	108	43.72%
願	629		19	210	0.03169%	496048	80.38%	108	43.72%
舉	636		17	206	0.03108%	496254	80.60%	108	43.72%
級	310		10	483	0.07288%	496737	64.95%	107	43.32%
構	430		14	350	0.05281%	497087	72.36%	107	43.32%
素	517		10	270	0.04074%	497357	76.38%	107	43.32%
友	533		4	260	0.03923%	497617	77.02%	106	42.91%
剛	593		10	226	0.0341%	497843	79.20%	106	42.91%
習	603		11	221	0.03335%	498064	79.54%	106	42.91%
列	621		6	213	0.03214%	498277	80.13%	106	42.91%
型	389		9	387	0.0584%	498664	70.08%	105	42.51%
古	457		5	321	0.04844%	498985	73.72%	105	42.51%
鄉	458		11	318	0.04799%	499303	73.77%	105	42.51%
算	459		14	317	0.04783%	499620	73.82%	105	42.51%
屬	614		21	216	0.03259%	499836	79.90%	105	42.51%
角	643		7	203	0.03063%	500039	80.82%	105	42.51%
備	655		12	198	0.02988%	500237	81.18%	105	42.51%
激	661		16	195	0.02943%	500432	81.36%	105	42.51%
歡	672		22	193	0.02912%	500625	81.68%	105	42.51%
院	482		9	294	0.04436%	500919	74.88%	104	42.11%
站	526		10	266	0.04014%	501185	76.74%	104	42.11%
竟	637		11	206	0.03108%	501391	80.64%	104	42.11%
周	656		8	198	0.02988%	501589	81.21%	104	42.11%
靠	719		15	176	0.02656%	501765	82.99%	104	42.11%
黃	335		12	444	0.067%	502209	66.70%	103	41.70%
供	540		8	257	0.03878%	502466	77.29%	103	41.70%
靈	569		24	237	0.03576%	502703	78.37%	103	41.70%
味	570		8	236	0.03561%	502939	78.40%	103	41.70%
陽	591		11	227	0.03425%	503166	79.14%	103	41.70%
久	674		3	192	0.02897%	503358	81.74%	103	41.70%
助	745		7	168	0.02535%	503526	83.66%	103	41.70%
亂	791		13	156	0.02354%	503682	84.78%	103	41.70%
係	503		9	281	0.0424%	503963	75.80%	102	41.30%
血	538		6	258	0.03893%	504221	77.22%	102	41.30%
嗎	545		13	252	0.03803%	504473	77.49%	102	41.30%
批	546		7	252	0.03803%	504725	77.52%	102	41.30%
塊	605		13	218	0.0329%	504943	79.61%	102	41.30%
續	726		21	174	0.02626%	505117	83.17%	102	41.30%
雜	775		18	161	0.02429%	505278	84.40%	102	41.30%
石	360		5	415	0.06262%	505693	68.33%	101	40.89%
死	433		6	347	0.05236%	506040	72.52%	101	40.89%
環	437		17	342	0.05161%	506382	72.73%	101	40.89%
故	541		9	257	0.03878%	506639	77.33%	101	40.89%
依	586		8	228	0.0344%	506867	78.96%	101	40.89%
景	598		12	224	0.0338%	507091	79.37%	101	40.89%
異	750		11	167	0.0252%	507258	83.79%	101	40.89%
勞	363		12	411	0.06202%	507669	68.51%	100	40.49%
幹	510		13	275	0.0415%	507944	76.09%	100	40.49%
雙	544		18	255	0.03848%	508199	77.45%	100	40.49%
飛	589		9	228	0.0344%	508427	79.07%	100	40.49%
負	633		9	209	0.03154%	508636	80.51%	100	40.49%
研	288		9	523	0.07892%	509159	63.30%	99	40.08%
王	374		4	404	0.06096%	509563	69.19%	99	40.08%
靜	575		16	235	0.03546%	509798	78.58%	99	40.08%
誰	595		15	225	0.03395%	510023	79.27%	99	40.08%
須	616		12	216	0.03259%	510239	79.97%	99	40.08%
亮	639		9	204	0.03078%	510443	80.70%	99	40.08%
採	645		11	202	0.03048%	510645	80.88%	99	40.08%
善	654		12	199	0.03003%	510844	81.15%	99	40.08%
志	422		7	360	0.05432%	511204	71.93%	98	39.68%
差	727		10	172	0.02595%	511376	83.20%	98	39.68%
良	729		7	172	0.02595%	511548	83.25%	98	39.68%
止	742		4	169	0.0255%	511717	83.58%	98	39.68%
音	403		9	373	0.05628%	512090	70.88%	97	39.27%
夜	489		8	291	0.04391%	512381	75.19%	97	39.27%
律	525		9	266	0.04014%	512647	76.70%	97	39.27%
呼	695		8	184	0.02777%	512831	82.34%	97	39.27%
驗	572		23	236	0.03561%	513067	78.47%	96	38.87%
裝	582		13	232	0.03501%	513299	78.83%	96	38.87%
限	684		8	189	0.02852%	513488	82.03%	96	38.87%
烈	794		10	156	0.02354%	513644	84.85%	96	38.87%
簡	831		18	143	0.02158%	513787	85.69%	96	38.87%
驚	838		23	142	0.02143%	513929	85.84%	96	38.87%
技	354		7	423	0.06383%	514352	67.95%	95	38.46%
香	425		9	356	0.05372%	514708	72.10%	95	38.46%
露	739		21	170	0.02565%	514878	83.51%	95	38.46%
訴	773		12	161	0.02429%	515039	84.35%	95	38.46%
藝	342		19	438	0.06609%	515477	67.17%	94	38.06%
隊	438		11	341	0.05146%	515818	72.78%	94	38.06%
草	574		10	235	0.03546%	516053	78.54%	94	38.06%
坐	588		7	228	0.0344%	516281	79.03%	94	38.06%
選	600		15	223	0.03365%	516504	79.44%	94	38.06%
吧	640		7	203	0.03063%	516707	80.73%	94	38.06%
講	663		17	195	0.02943%	516902	81.42%	94	38.06%
團	670		14	193	0.02912%	517095	81.62%	94	38.06%
背	682		9	189	0.02852%	517284	81.97%	94	38.06%
探	749		11	167	0.0252%	517451	83.76%	94	38.06%
脫	769		11	162	0.02445%	517613	84.26%	94	38.06%
樹	334		16	445	0.06715%	518058	66.63%	93	37.65%
派	462		9	314	0.04738%	518372	73.96%	93	37.65%
評	472		12	305	0.04602%	518677	74.43%	93	37.65%
劃	520		14	268	0.04044%	518945	76.50%	93	37.65%
居	530		8	263	0.03969%	519208	76.90%	93	37.65%
織	547		18	250	0.03772%	519458	77.56%	93	37.65%
委	552		8	246	0.03712%	519704	77.75%	93	37.65%
哪	597		10	224	0.0338%	519928	79.34%	93	37.65%
優	626		17	210	0.03169%	520138	80.29%	93	37.65%
排	641		11	203	0.03063%	520341	80.76%	93	37.65%
歲	642		13	203	0.03063%	520544	80.79%	93	37.65%
否	680		7	189	0.02852%	520733	81.91%	93	37.65%
獲	696		17	184	0.02777%	520917	82.36%	93	37.65%
懷	787		19	157	0.02369%	521074	84.69%	93	37.65%
擔	792		16	156	0.02354%	521230	84.81%	93	37.65%
投	454		7	323	0.04874%	521553	73.58%	92	37.25%
房	531		8	262	0.03954%	521815	76.94%	92	37.25%
副	617		11	215	0.03244%	522030	80.00%	92	37.25%
某	659		9	197	0.02973%	522227	81.30%	92	37.25%
怕	716		8	176	0.02656%	522403	82.91%	92	37.25%
吸	741		7	169	0.0255%	522572	83.56%	92	37.25%
繼	763		20	164	0.02475%	522736	84.11%	92	37.25%
歌	379		14	398	0.06006%	523134	69.49%	91	36.84%
河	380		8	396	0.05976%	523530	69.55%	91	36.84%
章	693		11	185	0.02792%	523715	82.28%	91	36.84%
缺	756		10	165	0.0249%	523880	83.94%	91	36.84%
速	774		10	161	0.02429%	524041	84.38%	91	36.84%
索	810		10	152	0.02294%	524193	85.23%	91	36.84%
村	362		7	412	0.06217%	524605	68.45%	90	36.44%
春	549		9	248	0.03742%	524853	77.64%	90	36.44%
佔	648		7	201	0.03033%	525054	80.97%	90	36.44%
微	660		13	195	0.02943%	525249	81.33%	90	36.44%
腳	662		13	195	0.02943%	525444	81.39%	90	36.44%
適	706		14	181	0.02731%	525625	82.64%	90	36.44%
顧	709		21	180	0.02716%	525805	82.72%	90	36.44%
請	711		15	178	0.02686%	525983	82.77%	90	36.44%
豐	738		18	170	0.02565%	526153	83.48%	90	36.44%
鮮	811		17	152	0.02294%	526305	85.25%	90	36.44%
項	511		12	274	0.04135%	526579	76.13%	89	36.03%
拉	571		8	236	0.03561%	526815	78.44%	89	36.03%
承	581		8	232	0.03501%	527047	78.79%	89	36.03%
述	694		8	185	0.02792%	527232	82.31%	89	36.03%
線	700		15	182	0.02746%	527414	82.47%	89	36.03%
散	715		12	177	0.02671%	527591	82.88%	89	36.03%
復	731		12	171	0.0258%	527762	83.30%	89	36.03%
冷	767		7	162	0.02445%	527924	84.21%	89	36.03%
夠	822		11	147	0.02218%	528071	85.50%	89	36.03%
查	507		9	277	0.0418%	528348	75.97%	88	35.63%
元	519		4	268	0.04044%	528616	76.46%	88	35.63%
夫	548		4	248	0.03742%	528864	77.60%	88	35.63%
護	555		21	245	0.03697%	529109	77.86%	88	35.63%
讀	613		22	217	0.03274%	529326	79.87%	88	35.63%
概	651		13	200	0.03018%	529526	81.06%	88	35.63%
衣	653		6	200	0.03018%	529726	81.12%	88	35.63%
令	765		5	163	0.0246%	529889	84.16%	88	35.63%
階	391		11	387	0.0584%	530276	70.20%	87	35.22%
育	423		7	359	0.05417%	530635	71.99%	87	35.22%
臉	558		17	243	0.03667%	530878	77.97%	87	35.22%
責	559		11	243	0.03667%	531121	78.01%	87	35.22%
狀	630		8	209	0.03154%	531330	80.42%	87	35.22%
拿	685		10	188	0.02837%	531518	82.06%	87	35.22%
送	734		9	171	0.0258%	531689	83.38%	87	35.22%
堅	797		11	155	0.02339%	531844	84.93%	87	35.22%
沉	798		7	155	0.02339%	531999	84.95%	87	35.22%
停	812		11	151	0.02279%	532150	85.27%	87	35.22%
權	322		22	466	0.07032%	532616	65.81%	86	34.82%
座	665		10	194	0.02927%	532810	81.48%	86	34.82%
跟	673		13	193	0.02912%	533003	81.71%	86	34.82%
紀	681		9	189	0.02852%	533192	81.94%	86	34.82%
奇	702		8	181	0.02731%	533373	82.53%	86	34.82%
痛	743		12	169	0.0255%	533542	83.61%	86	34.82%
臨	766		17	163	0.0246%	533705	84.18%	86	34.82%
揮	788		12	157	0.02369%	533862	84.71%	86	34.82%
族	390		11	387	0.0584%	534249	70.14%	85	34.41%
木	475		4	304	0.04587%	534553	74.57%	85	34.41%
溫	704		13	181	0.02731%	534734	82.58%	85	34.41%
彩	801		11	154	0.02324%	534888	85.02%	85	34.41%
雨	592		8	227	0.03425%	535115	79.17%	84	34.01%
曲	609		6	217	0.03274%	535332	79.74%	84	34.01%
順	837		12	142	0.02143%	535474	85.82%	84	34.01%
錯	857		16	135	0.02037%	535609	86.24%	84	34.01%
尋	889		12	126	0.01901%	535735	86.87%	84	34.01%
省	345		9	435	0.06564%	536170	67.36%	83	33.60%
孩	486		9	292	0.04406%	536462	75.06%	83	33.60%
圖	565		14	239	0.03606%	536701	78.22%	83	33.60%
礎	679		18	191	0.02882%	536892	81.89%	83	33.60%
室	713		9	177	0.02671%	537069	82.83%	83	33.60%
句	722		5	174	0.02626%	537243	83.07%	83	33.60%
餘	740		15	170	0.02565%	537413	83.53%	83	33.60%
追	757		9	165	0.0249%	537578	83.96%	83	33.60%
困	796		7	155	0.02339%	537733	84.90%	83	33.60%
討	800		10	155	0.02339%	537888	85.00%	83	33.60%
互	824		4	146	0.02203%	538034	85.54%	83	33.60%
括	852		9	136	0.02052%	538170	86.14%	83	33.60%
固	871		8	131	0.01977%	538301	86.52%	83	33.60%
源	446		13	333	0.05025%	538634	73.19%	82	33.20%
星	606		9	218	0.0329%	538852	79.64%	82	33.20%
德	608		15	217	0.03274%	539069	79.71%	82	33.20%
施	638		9	205	0.03093%	539274	80.67%	82	33.20%
按	746		9	168	0.02535%	539442	83.68%	82	33.20%
壓	779		17	159	0.02399%	539601	84.50%	82	33.20%
材	808		7	152	0.02294%	539753	85.18%	82	33.20%
號	845		13	139	0.02097%	539892	85.99%	82	33.20%
熟	847		15	137	0.02067%	540029	86.03%	82	33.20%
端	856		14	135	0.02037%	540164	86.22%	82	33.20%
母	557		5	244	0.03682%	540408	77.93%	81	32.79%
里	664		7	195	0.02943%	540603	81.45%	81	32.79%
穿	733		9	171	0.0258%	540774	83.35%	81	32.79%
短	809		12	152	0.02294%	540926	85.20%	81	32.79%
含	839		7	141	0.02128%	541067	85.87%	81	32.79%
克	567		7	237	0.03576%	541304	78.30%	80	32.39%
錢	619		16	215	0.03244%	541519	80.07%	80	32.39%
朋	649		8	201	0.03033%	541720	81.00%	80	32.39%
映	728		9	172	0.02595%	541892	83.22%	80	32.39%
逐	783		10	159	0.02399%	542051	84.59%	80	32.39%
裡	263		12	573	0.08646%	542624	61.24%	79	31.98%
維	632		14	209	0.03154%	542833	80.48%	79	31.98%
害	723		10	174	0.02626%	543007	83.09%	79	31.98%
急	826		9	146	0.02203%	543153	85.58%	79	31.98%
透	868		10	132	0.01992%	543285	86.46%	79	31.98%
歸	877		18	130	0.01962%	543415	86.64%	79	31.98%
病	400		10	376	0.05674%	543791	70.72%	78	31.58%
英	515		9	272	0.04104%	544063	76.30%	78	31.58%
率	610		11	217	0.03274%	544280	79.77%	78	31.58%
費	689		12	186	0.02807%	544466	82.17%	78	31.58%
普	708		12	180	0.02716%	544646	82.69%	78	31.58%
飯	764		12	164	0.02475%	544810	84.13%	78	31.58%
腦	781		13	159	0.02399%	544969	84.55%	78	31.58%
希	844		7	139	0.02097%	545108	85.97%	78	31.58%
幫	880		17	129	0.01947%	545237	86.70%	78	31.58%
翻	923		18	117	0.01766%	545354	87.49%	78	31.58%
遇	944		12	114	0.0172%	545468	87.86%	78	31.58%
營	411		17	367	0.05538%	545835	71.33%	77	31.17%
食	469		9	308	0.04648%	546143	74.29%	77	31.17%
毛	542		4	257	0.03878%	546400	77.37%	77	31.17%
補	647		12	202	0.03048%	546602	80.94%	77	31.17%
士	657		3	198	0.02988%	546800	81.24%	77	31.17%
配	683		10	189	0.02852%	546989	82.00%	77	31.17%
巴	736		4	170	0.02565%	547159	83.43%	77	31.17%
印	758		6	164	0.02475%	547323	83.98%	77	31.17%
超	818		12	149	0.02248%	547472	85.41%	77	31.17%
置	932		13	115	0.01735%	547587	87.65%	77	31.17%
策	449		12	329	0.04965%	547916	73.33%	76	30.77%
師	465		10	313	0.04723%	548229	74.11%	76	30.77%
雲	678		12	192	0.02897%	548421	81.86%	76	30.77%
睛	699		13	182	0.02746%	548603	82.45%	76	30.77%
擊	977		17	108	0.0163%	548711	88.41%	76	30.77%
遍	982		12	108	0.0163%	548819	88.49%	76	30.77%
折	1049		7	99	0.01494%	548918	89.53%	76	30.77%
綠	667		14	194	0.02927%	549112	81.54%	75	30.36%
協	675		8	192	0.02897%	549304	81.77%	75	30.36%
嘴	712		15	177	0.02671%	549481	82.80%	75	30.36%
鬥	721		10	175	0.02641%	549656	83.04%	75	30.36%
察	735		14	170	0.02565%	549826	83.40%	75	30.36%
煙	755		13	165	0.0249%	549991	83.91%	75	30.36%
野	828		11	146	0.02203%	550137	85.63%	75	30.36%
買	836		12	142	0.02143%	550279	85.80%	75	30.36%
忽	947		8	113	0.01705%	550392	87.91%	75	30.36%
若	972		9	109	0.01645%	550501	88.33%	75	30.36%
父	518		4	269	0.04059%	550770	76.42%	74	29.96%
斯	535		12	259	0.03908%	551029	77.10%	74	29.96%
米	666		6	194	0.02927%	551223	81.51%	74	29.96%
予	707		4	180	0.02716%	551403	82.67%	74	29.96%
紙	747		10	168	0.02535%	551571	83.71%	74	29.96%
器	851		16	136	0.02052%	551707	86.12%	74	29.96%
借	886		10	127	0.01916%	551834	86.81%	74	29.96%
夏	887		10	127	0.01916%	551961	86.83%	74	29.96%
幸	911		8	120	0.01811%	552081	87.28%	74	29.96%
掉	927		11	115	0.01735%	552196	87.56%	74	29.96%
換	990		12	107	0.01615%	552303	88.62%	74	29.96%
健	744		11	168	0.02535%	552471	83.63%	73	29.55%
修	754		10	165	0.0249%	552636	83.89%	73	29.55%
布	807		5	152	0.02294%	552788	85.16%	73	29.55%
田	848		5	137	0.02067%	552925	86.05%	73	29.55%
跳	883		13	129	0.01947%	553054	86.75%	73	29.55%
怪	916		8	118	0.01781%	553172	87.37%	73	29.55%
頓	919		13	118	0.01781%	553290	87.42%	73	29.55%
職	461		18	316	0.04768%	553606	73.92%	72	29.15%
江	594		6	225	0.03395%	553831	79.24%	72	29.15%
舞	611		14	217	0.03274%	554048	79.80%	72	29.15%
窗	725		12	174	0.02626%	554222	83.14%	72	29.15%
促	820		9	147	0.02218%	554369	85.45%	72	29.15%
錄	858		16	135	0.02037%	554504	86.26%	72	29.15%
詞	902		12	124	0.01871%	554628	87.11%	72	29.15%
左	939		5	114	0.0172%	554742	87.77%	72	29.15%
忘	946		7	113	0.01705%	554855	87.89%	72	29.15%
敢	951		12	112	0.0169%	554967	87.98%	72	29.15%
疑	1055		14	98	0.01479%	555065	89.62%	72	29.15%
演	646		14	202	0.03048%	555267	80.91%	71	28.74%
傾	874		13	130	0.01962%	555397	86.58%	71	28.74%
巨	910		5	120	0.01811%	555517	87.26%	71	28.74%
尚	938		8	114	0.0172%	555631	87.75%	71	28.74%
答	942		12	114	0.0172%	555745	87.82%	71	28.74%
爾	534		14	260	0.03923%	556005	77.06%	70	28.34%
京	622		8	211	0.03184%	556216	80.16%	70	28.34%
班	697		10	184	0.02777%	556400	82.39%	70	28.34%
跑	849		12	137	0.02067%	556537	86.08%	70	28.34%
麗	869		19	132	0.01992%	556669	86.48%	70	28.34%
暗	905		13	123	0.01856%	556792	87.17%	70	28.34%
握	925		12	116	0.0175%	556908	87.53%	70	28.34%
免	986		7	107	0.01615%	557015	88.55%	70	28.34%
擺	1004		18	105	0.01584%	557120	88.84%	70	28.34%
畫	365		12	411	0.06202%	557531	68.64%	69	27.94%
葉	584		13	230	0.03471%	557761	78.90%	69	27.94%
證	730		19	172	0.02595%	557933	83.27%	69	27.94%
抓	771		7	161	0.02429%	558094	84.30%	69	27.94%
壯	968		7	109	0.01645%	558203	88.26%	69	27.94%
掛	1025		11	101	0.01524%	558304	89.17%	69	27.94%
廠	505		15	280	0.04225%	558584	75.88%	68	27.53%
範	583		15	231	0.03486%	558815	78.86%	68	27.53%
劇	669		15	193	0.02912%	559008	81.60%	68	27.53%
隻	690		10	186	0.02807%	559194	82.20%	68	27.53%
朝	710		12	178	0.02686%	559372	82.75%	68	27.53%
府	714		8	177	0.02671%	559549	82.85%	68	27.53%
皮	720		5	175	0.02641%	559724	83.01%	68	27.53%
福	803		13	154	0.02324%	559878	85.06%	68	27.53%
略	914		11	119	0.01796%	559997	87.33%	68	27.53%
尤	976		4	108	0.0163%	560105	88.39%	68	27.53%
肯	1000		8	106	0.016%	560211	88.78%	68	27.53%
介	1033		4	100	0.01509%	560311	89.29%	68	27.53%
套	1059		10	97	0.01464%	560408	89.68%	68	27.53%
黨	452		20	324	0.04889%	560732	73.48%	67	27.13%
夢	691		14	185	0.02792%	560917	82.23%	67	27.13%
祖	802		9	154	0.02324%	561071	85.04%	67	27.13%
升	821		4	147	0.02218%	561218	85.47%	67	27.13%
掌	829		12	145	0.02188%	561363	85.65%	67	27.13%
試	832		13	143	0.02158%	561506	85.72%	67	27.13%
漸	881		14	129	0.01947%	561635	86.72%	67	27.13%
謂	882		16	129	0.01947%	561764	86.74%	67	27.13%
陣	884		9	128	0.01931%	561892	86.77%	67	27.13%
洋	890		9	126	0.01901%	562018	86.89%	67	27.13%
傷	926		13	115	0.01735%	562133	87.55%	67	27.13%
累	931		11	115	0.01735%	562248	87.63%	67	27.13%
寶	970		20	109	0.01645%	562357	88.29%	67	27.13%
混	1053		11	98	0.01479%	562455	89.59%	67	27.13%
弱	1066		10	96	0.01449%	562551	89.78%	67	27.13%
園	813		13	151	0.02279%	562702	85.29%	66	26.72%
鐵	855		21	136	0.02052%	562838	86.20%	66	26.72%
頂	861		11	134	0.02022%	562972	86.32%	66	26.72%
骨	862		10	134	0.02022%	563106	86.34%	66	26.72%
默	885		16	128	0.01931%	563234	86.79%	66	26.72%
耳	891		6	126	0.01901%	563360	86.91%	66	26.72%
肉	892		6	126	0.01901%	563486	86.93%	66	26.72%
永	908		5	122	0.01841%	563608	87.23%	66	26.72%
退	981		9	108	0.0163%	563716	88.47%	66	26.72%
旁	1017		10	103	0.01554%	563819	89.05%	66	26.72%
右	1084		5	93	0.01403%	563912	90.04%	66	26.72%
篇	599		15	224	0.0338%	564136	79.41%	65	26.32%
秋	615		9	216	0.03259%	564352	79.94%	65	26.32%
男	634		7	208	0.03139%	564560	80.54%	65	26.32%
藏	835		18	142	0.02143%	564702	85.78%	65	26.32%
聞	860		14	134	0.02022%	564836	86.30%	65	26.32%
波	962		8	110	0.0166%	564946	88.16%	65	26.32%
潮	1007		15	105	0.01584%	565051	88.89%	65	26.32%
弄	1011		7	104	0.01569%	565155	88.95%	65	26.32%
途	1031		10	101	0.01524%	565256	89.26%	65	26.32%
宣	1168		9	81	0.01222%	565337	91.14%	65	26.32%
樓	577		15	234	0.03531%	565571	78.65%	64	25.91%
李	688		7	186	0.02807%	565757	82.14%	64	25.91%
証	782		12	159	0.02399%	565916	84.57%	64	25.91%
鎮	806		18	153	0.02309%	566069	85.13%	64	25.91%
燈	815		16	151	0.02279%	566220	85.34%	64	25.91%
遺	898		15	125	0.01886%	566345	87.04%	64	25.91%
揚	912		12	120	0.01811%	566465	87.30%	64	25.91%
忙	920		6	117	0.01766%	566582	87.44%	64	25.91%
穩	922		19	117	0.01766%	566699	87.48%	64	25.91%
培	937		11	114	0.0172%	566813	87.74%	64	25.91%
序	940		7	114	0.0172%	566927	87.79%	64	25.91%
跡	980		13	108	0.0163%	567035	88.46%	64	25.91%
乾	984		11	107	0.01615%	567142	88.52%	64	25.91%
擇	997		16	106	0.016%	567248	88.73%	64	25.91%
淚	1006		11	105	0.01584%	567353	88.87%	64	25.91%
童	1056		12	98	0.01479%	567451	89.64%	64	25.91%
觸	1071		20	96	0.01449%	567547	89.85%	64	25.91%
厚	1073		9	95	0.01434%	567642	89.88%	64	25.91%
司	573		5	235	0.03546%	567877	78.51%	63	25.51%
財	718		10	176	0.02656%	568053	82.96%	63	25.51%
域	825		11	146	0.02203%	568199	85.56%	63	25.51%
執	840		11	141	0.02128%	568340	85.89%	63	25.51%
慢	859		14	134	0.02022%	568474	86.28%	63	25.51%
壞	989		19	107	0.01615%	568581	88.60%	63	25.51%
醒	994		16	107	0.01615%	568688	88.68%	63	25.51%
搖	1026		13	101	0.01524%	568789	89.18%	63	25.51%
奮	1035		16	100	0.01509%	568889	89.32%	63	25.51%
涼	1038		11	100	0.01509%	568989	89.37%	63	25.51%
勝	1058		12	97	0.01464%	569086	89.67%	63	25.51%
蓋	1098		14	92	0.01388%	569178	90.23%	63	25.51%
詩	426		13	354	0.05342%	569532	72.15%	62	25.10%
陳	668		10	194	0.02927%	569726	81.57%	62	25.10%
編	823		15	147	0.02218%	569873	85.52%	62	25.10%
假	878		11	129	0.01947%	570002	86.66%	62	25.10%
嚮	894		18	125	0.01886%	570127	86.96%	62	25.10%
踐	897		15	125	0.01886%	570252	87.02%	62	25.10%
降	933		8	115	0.01735%	570367	87.67%	62	25.10%
鼓	983		13	108	0.0163%	570475	88.51%	62	25.10%
圓	996		13	106	0.016%	570581	88.71%	62	25.10%
貴	1013		12	104	0.01569%	570685	88.98%	62	25.10%
楚	1020		13	102	0.01539%	570787	89.09%	62	25.10%
登	1029		12	101	0.01524%	570888	89.23%	62	25.10%
慮	1037		15	100	0.01509%	570988	89.35%	62	25.10%
繁	1042		17	100	0.01509%	571088	89.43%	62	25.10%
針	1046		10	100	0.01509%	571188	89.49%	62	25.10%
慣	1119		14	88	0.01328%	571276	90.52%	62	25.10%
企	237		6	631	0.09522%	571907	58.89%	61	24.70%
酒	560		10	243	0.03667%	572150	78.04%	61	24.70%
牛	692		4	185	0.02792%	572335	82.25%	61	24.70%
床	760		7	164	0.02475%	572499	84.03%	61	24.70%
武	777		8	160	0.02414%	572659	84.45%	61	24.70%
封	785		9	158	0.02384%	572817	84.64%	61	24.70%
啊	870		11	131	0.01977%	572948	86.50%	61	24.70%
擴	904		18	123	0.01856%	573071	87.15%	61	24.70%
減	921		12	117	0.01766%	573188	87.46%	61	24.70%
趕	1045		14	100	0.01509%	573288	89.47%	61	24.70%
盛	1061		11	97	0.01464%	573385	89.71%	61	24.70%
惡	1080		12	94	0.01418%	573479	89.98%	61	24.70%
凡	1133		3	85	0.01283%	573564	90.70%	61	24.70%
泛	1137		8	85	0.01283%	573649	90.75%	61	24.70%
磨	1230		16	75	0.01132%	573724	91.87%	61	24.70%
醫	485		18	293	0.04421%	574017	75.02%	60	24.29%
戶	761		4	164	0.02475%	574181	84.06%	60	24.29%
險	789		15	157	0.02369%	574338	84.74%	60	24.29%
軍	805		9	153	0.02309%	574491	85.11%	60	24.29%
獻	843		20	140	0.02113%	574631	85.95%	60	24.29%
架	865		9	132	0.01992%	574763	86.40%	60	24.29%
睡	866		14	132	0.01992%	574895	86.42%	60	24.29%
典	879		8	129	0.01947%	575024	86.68%	60	24.29%
荒	948		10	113	0.01705%	575137	87.93%	60	24.29%
釋	1062		20	97	0.01464%	575234	89.72%	60	24.29%
淡	1104		11	91	0.01373%	575325	90.32%	60	24.29%
擁	1142		16	84	0.01268%	575409	90.82%	60	24.29%
