單字	序號	部首	筆劃	頻次	頻率	累積頻次	累積頻率	見檔次	見檔率
參	476		11	289	0.04365%	497217	75.10%	128	26.78%
木	477		4	289	0.04365%	497506	75.15%	121	25.31%
低	478		7	288	0.0435%	497794	75.19%	145	30.33%
秋	479		9	288	0.0435%	498082	75.23%	73	15.27%
集	480		12	288	0.0435%	498370	75.28%	126	26.36%
單	481		12	287	0.04335%	498657	75.32%	146	30.54%
童	482		12	287	0.04335%	498944	75.36%	70	14.64%
際	483		13	287	0.04335%	499231	75.41%	138	28.87%
寫	484		15	286	0.0432%	499517	75.45%	111	23.22%
歌	485		14	286	0.0432%	499803	75.49%	102	21.34%
場	486		12	285	0.04305%	500088	75.54%	114	23.85%
存	487		6	285	0.04305%	500373	75.58%	130	27.20%
盡	488		14	285	0.04305%	500658	75.62%	167	34.94%
希	489		7	284	0.0429%	500942	75.67%	156	32.64%
房	490		8	284	0.0429%	501226	75.71%	106	22.18%
眾	491		11	284	0.0429%	501510	75.75%	108	22.59%
巴	492		4	283	0.04275%	501793	75.79%	77	16.11%
權	493		22	283	0.04275%	502076	75.84%	86	17.99%
據	494		16	282	0.0426%	502358	75.88%	147	30.75%
織	495		18	280	0.04229%	502638	75.92%	102	21.34%
根	496		10	279	0.04214%	502917	75.96%	141	29.50%
黑	497		12	279	0.04214%	503196	76.01%	121	25.31%
服	498		8	278	0.04199%	503474	76.05%	138	28.87%
例	499		8	277	0.04184%	503751	76.09%	138	28.87%
調	500		15	277	0.04184%	504028	76.13%	140	29.29%
革	501		9	276	0.04169%	504304	76.17%	62	12.97%
洲	502		9	275	0.04154%	504579	76.21%	76	15.90%
組	503		11	275	0.04154%	504854	76.26%	110	23.01%
久	504		3	274	0.04139%	505128	76.30%	164	34.31%
阿	505		7	272	0.04108%	505400	76.34%	53	11.09%
酒	506		10	271	0.04093%	505671	76.38%	67	14.02%
林	507		8	269	0.04063%	505940	76.42%	111	23.22%
喜	508		12	267	0.04033%	506207	76.46%	129	26.99%
塲	509		14	267	0.04033%	506474	76.50%	78	16.32%
否	510		7	266	0.04018%	506740	76.54%	134	28.03%
聯	511		17	266	0.04018%	507006	76.58%	114	23.85%
值	512		10	265	0.04003%	507271	76.62%	137	28.66%
獨	513		16	265	0.04003%	507536	76.66%	135	28.24%
獲	514		17	265	0.04003%	507801	76.70%	139	29.08%
讀	515		22	265	0.04003%	508066	76.74%	121	25.31%
推	516		11	264	0.03988%	508330	76.78%	129	26.99%
另	517		5	263	0.03973%	508593	76.82%	181	37.87%
台	518		5	263	0.03973%	508856	76.86%	94	19.67%
包	519		5	262	0.03957%	509118	76.90%	137	28.66%
令	520		5	261	0.03942%	509379	76.94%	149	31.17%
怎	521		9	261	0.03942%	509640	76.98%	131	27.41%
斯	522		12	261	0.03942%	509901	77.02%	79	16.53%
製	523		14	261	0.03942%	510162	77.06%	78	16.32%
支	524		4	259	0.03912%	510421	77.10%	115	24.06%
屋	525		9	257	0.03882%	510678	77.14%	98	20.50%
施	526		9	257	0.03882%	510935	77.17%	107	22.38%
首	527		9	255	0.03852%	511190	77.21%	158	33.05%
係	528		9	253	0.03821%	511443	77.25%	112	23.43%
留	529		10	253	0.03821%	511696	77.29%	145	30.33%
領	530		14	252	0.03806%	511948	77.33%	125	26.15%
專	531		11	251	0.03791%	512199	77.37%	114	23.85%
印	532		6	249	0.03761%	512448	77.40%	109	22.80%
卻	533		9	249	0.03761%	512697	77.44%	102	21.34%
停	534		11	248	0.03746%	512945	77.48%	116	24.27%
導	535		16	248	0.03746%	513193	77.52%	123	25.73%
筆	536		12	248	0.03746%	513441	77.55%	80	16.74%
轉	537		18	248	0.03746%	513689	77.59%	145	30.33%
隨	538		15	248	0.03746%	513937	77.63%	155	32.43%
龍	539		16	248	0.03746%	514185	77.67%	99	20.71%
漸	540		14	246	0.03716%	514431	77.70%	116	24.27%
致	541		9	246	0.03716%	514677	77.74%	146	30.54%
讓	542		24	246	0.03716%	514923	77.78%	134	28.03%
勢	543		13	245	0.03701%	515168	77.81%	105	21.97%
春	544		9	245	0.03701%	515413	77.85%	107	22.38%
願	545		19	245	0.03701%	515658	77.89%	143	29.92%
食	546		9	245	0.03701%	515903	77.93%	97	20.29%
假	547		11	243	0.0367%	516146	77.96%	115	24.06%
晚	548		11	242	0.03655%	516388	78.00%	129	26.99%
沉	549		7	242	0.03655%	516630	78.04%	112	23.43%
習	550		11	242	0.03655%	516872	78.07%	100	20.92%
團	551		14	241	0.0364%	517113	78.11%	102	21.34%
裝	552		13	241	0.0364%	517354	78.14%	99	20.71%
屬	553		21	240	0.03625%	517594	78.18%	140	29.29%
確	554		15	240	0.03625%	517834	78.22%	142	29.71%
語	555		14	239	0.0361%	518073	78.25%	107	22.38%
均	556		7	238	0.03595%	518311	78.29%	114	23.85%
球	557		11	238	0.03595%	518549	78.32%	66	13.81%
示	558		5	238	0.03595%	518787	78.36%	135	28.24%
適	559		14	238	0.03595%	519025	78.40%	127	26.57%
刻	560		8	236	0.03565%	519261	78.43%	145	30.33%
師	561		10	236	0.03565%	519497	78.47%	97	20.29%
灣	562		25	236	0.03565%	519733	78.50%	77	16.11%
絕	563		12	236	0.03565%	519969	78.54%	147	30.75%
養	564		15	236	0.03565%	520205	78.58%	103	21.55%
歲	565		13	235	0.0355%	520440	78.61%	104	21.76%
料	566		10	234	0.03534%	520674	78.65%	113	23.64%
謂	567		16	234	0.03534%	520908	78.68%	106	22.18%
責	568		11	234	0.03534%	521142	78.72%	120	25.10%
舊	569		18	233	0.03519%	521375	78.75%	112	23.43%
葉	570		13	233	0.03519%	521608	78.79%	85	17.78%
負	571		9	233	0.03519%	521841	78.82%	122	25.52%
農	572		13	233	0.03519%	522074	78.86%	79	16.53%
夢	573		14	232	0.03504%	522306	78.89%	94	19.67%
餘	574		15	232	0.03504%	522538	78.93%	137	28.66%
決	575		7	231	0.03489%	522769	78.96%	98	20.50%
竟	576		11	231	0.03489%	523000	79.00%	127	26.57%
救	577		11	230	0.03474%	523230	79.03%	81	16.95%
息	578		10	229	0.03459%	523459	79.07%	143	29.92%
詩	579		13	229	0.03459%	523688	79.10%	80	16.74%
畫	580		12	228	0.03444%	523916	79.14%	68	14.23%
規	581		11	228	0.03444%	524144	79.17%	115	24.06%
良	582		7	227	0.03429%	524371	79.20%	119	24.90%
座	583		10	226	0.03414%	524597	79.24%	100	20.92%
斷	584		18	226	0.03414%	524823	79.27%	149	31.17%
免	585		7	225	0.03399%	525048	79.31%	132	27.62%
麗	586		19	225	0.03399%	525273	79.34%	104	21.76%
永	587		5	224	0.03383%	525497	79.37%	115	24.06%
危	588		6	222	0.03353%	525719	79.41%	58	12.13%
器	589		16	222	0.03353%	525941	79.44%	68	14.23%
藝	590		19	222	0.03353%	526163	79.48%	57	11.92%
街	591		12	222	0.03353%	526385	79.51%	72	15.06%
請	592		15	222	0.03353%	526607	79.54%	112	23.43%
速	593		10	222	0.03353%	526829	79.58%	91	19.04%
格	594		10	221	0.03338%	527050	79.61%	113	23.64%
準	595		13	221	0.03338%	527271	79.64%	110	23.01%
紀	596		9	221	0.03338%	527492	79.68%	108	22.59%
演	597		14	220	0.03323%	527712	79.71%	91	19.04%
船	598		11	219	0.03308%	527931	79.74%	63	13.18%
野	599		11	219	0.03308%	528150	79.78%	105	21.97%
吧	600		7	218	0.03293%	528368	79.81%	111	23.22%
洋	601		9	218	0.03293%	528586	79.84%	117	24.48%
續	602		21	218	0.03293%	528804	79.87%	133	27.82%
嚴	603		20	217	0.03278%	529021	79.91%	113	23.64%
級	604		10	217	0.03278%	529238	79.94%	82	17.15%
功	605		5	216	0.03263%	529454	79.97%	110	23.01%
角	606		7	216	0.03263%	529670	80.00%	120	25.10%
唱	607		11	215	0.03247%	529885	80.04%	80	16.74%
強	608		11	215	0.03247%	530100	80.07%	107	22.38%
段	609		9	214	0.03232%	530314	80.10%	121	25.31%
站	610		10	214	0.03232%	530528	80.13%	102	21.34%
破	611		10	213	0.03217%	530741	80.17%	123	25.73%
哥	612		10	212	0.03202%	530953	80.20%	47	9.83%
毛	613		4	212	0.03202%	531165	80.23%	69	14.44%
痛	614		12	212	0.03202%	531377	80.26%	103	21.55%
充	615		5	211	0.03187%	531588	80.29%	130	27.20%
廠	616		15	211	0.03187%	531799	80.33%	60	12.55%
置	617		13	211	0.03187%	532010	80.36%	109	22.80%
醫	618		18	211	0.03187%	532221	80.39%	60	12.55%
微	619		13	210	0.03172%	532431	80.42%	125	26.15%
惡	620		12	210	0.03172%	532641	80.45%	94	19.67%
技	621		7	210	0.03172%	532851	80.49%	76	15.90%
朋	622		8	209	0.03157%	533060	80.52%	90	18.83%
稱	623		14	209	0.03157%	533269	80.55%	117	24.48%
銀	624		14	209	0.03157%	533478	80.58%	66	13.81%
響	625		21	209	0.03157%	533687	80.61%	109	22.80%
靈	626		24	208	0.03142%	533895	80.64%	110	23.01%
考	627		6	207	0.03127%	534102	80.67%	105	21.97%
里	628		7	207	0.03127%	534309	80.71%	90	18.83%
困	629		7	206	0.03112%	534515	80.74%	115	24.06%
依	630		8	205	0.03096%	534720	80.77%	129	26.99%
初	631		7	205	0.03096%	534925	80.80%	131	27.41%
園	632		13	205	0.03096%	535130	80.83%	87	18.20%
吃	633		6	203	0.03066%	535333	80.86%	98	20.50%
拉	634		8	203	0.03066%	535536	80.89%	87	18.20%
趣	635		15	202	0.03051%	535738	80.92%	109	22.80%
跟	636		13	202	0.03051%	535940	80.95%	102	21.34%
選	637		15	202	0.03051%	536142	80.98%	91	19.04%
冷	638		7	201	0.03036%	536343	81.01%	102	21.34%
蘇	639		20	201	0.03036%	536544	81.04%	45	9.41%
黨	640		20	200	0.03021%	536744	81.07%	44	9.21%
味	641		8	199	0.03006%	536943	81.10%	99	20.71%
燈	642		16	199	0.03006%	537142	81.13%	76	15.90%
綠	643		14	199	0.03006%	537341	81.16%	84	17.57%
復	644		12	198	0.02991%	537539	81.19%	104	21.76%
緊	645		14	198	0.02991%	537737	81.22%	105	21.97%
衣	646		6	198	0.02991%	537935	81.25%	115	24.06%
輪	647		15	198	0.02991%	538133	81.28%	77	16.11%
待	648		9	197	0.02976%	538330	81.31%	130	27.20%
圍	649		12	196	0.02961%	538526	81.34%	104	21.76%
夫	650		4	196	0.02961%	538722	81.37%	93	19.46%
減	651		12	196	0.02961%	538918	81.40%	88	18.41%
禮	652		17	196	0.02961%	539114	81.43%	72	15.06%
富	653		12	195	0.02945%	539309	81.46%	112	23.43%
圖	654		14	194	0.0293%	539503	81.49%	106	22.18%
終	655		11	194	0.0293%	539697	81.52%	132	27.62%
驗	656		23	194	0.0293%	539891	81.55%	107	22.38%
旅	657		10	193	0.02915%	540084	81.58%	85	17.78%
繼	658		20	193	0.02915%	540277	81.61%	126	26.36%
找	659		7	192	0.029%	540469	81.64%	109	22.80%
標	660		15	192	0.029%	540661	81.66%	95	19.87%
溫	661		13	192	0.029%	540853	81.69%	95	19.87%
坐	662		7	191	0.02885%	541044	81.72%	102	21.34%
鳥	663		11	191	0.02885%	541235	81.75%	45	9.41%
啊	664		11	190	0.0287%	541425	81.78%	89	18.62%
魚	665		11	190	0.0287%	541615	81.81%	55	11.51%
怕	666		8	189	0.02855%	541804	81.84%	102	21.34%
止	667		4	189	0.02855%	541993	81.87%	117	24.48%
稅	668		12	189	0.02855%	542182	81.89%	36	7.53%
裡	669		12	189	0.02855%	542371	81.92%	53	11.09%
修	670		10	188	0.0284%	542559	81.95%	86	17.99%
嗎	671		13	188	0.0284%	542747	81.98%	82	17.15%
委	672		8	188	0.0284%	542935	82.01%	83	17.36%
忘	673		7	188	0.0284%	543123	82.04%	98	20.50%
既	674		9	188	0.0284%	543311	82.07%	112	23.43%
暴	675		15	188	0.0284%	543499	82.09%	75	15.69%
陣	676		9	188	0.0284%	543687	82.12%	86	17.99%
男	677		7	187	0.02825%	543874	82.15%	84	17.57%
階	678		11	187	0.02825%	544061	82.18%	76	15.90%
雲	679		12	187	0.02825%	544248	82.21%	109	22.80%
層	680		15	185	0.02794%	544433	82.23%	103	21.55%
露	681		21	185	0.02794%	544618	82.26%	99	20.71%
堂	682		11	184	0.02779%	544802	82.29%	76	15.90%
誰	683		15	183	0.02764%	544985	82.32%	94	19.67%
奇	684		8	182	0.02749%	545167	82.35%	115	24.06%
急	685		9	182	0.02749%	545349	82.37%	94	19.67%
席	686		10	181	0.02734%	545530	82.40%	64	13.39%
注	687		8	181	0.02734%	545711	82.43%	120	25.10%
陸	688		10	181	0.02734%	545892	82.46%	77	16.11%
樓	689		15	180	0.02719%	546072	82.48%	74	15.48%
密	690		11	179	0.02704%	546251	82.51%	112	23.43%
態	691		14	179	0.02704%	546430	82.54%	100	20.92%
决	692		6	178	0.02689%	546608	82.56%	72	15.06%
汽	693		7	177	0.02674%	546785	82.59%	60	12.55%
途	694		10	177	0.02674%	546962	82.62%	108	22.59%
予	695		4	176	0.02658%	547138	82.64%	103	21.55%
廟	696		15	176	0.02658%	547314	82.67%	20	4.18%
投	697		7	176	0.02658%	547490	82.70%	95	19.87%
職	698		18	176	0.02658%	547666	82.72%	95	19.87%
補	699		12	176	0.02658%	547842	82.75%	83	17.36%
族	700		11	175	0.02643%	548017	82.78%	64	13.39%
湖	701		12	175	0.02643%	548192	82.80%	42	8.79%
益	702		10	175	0.02643%	548367	82.83%	88	18.41%
官	703		8	173	0.02613%	548540	82.86%	74	15.48%
懷	704		19	173	0.02613%	548713	82.88%	103	21.55%
擴	705		18	173	0.02613%	548886	82.91%	73	15.27%
積	706		16	173	0.02613%	549059	82.93%	101	21.13%
缺	707		10	173	0.02613%	549232	82.96%	100	20.92%
型	708		9	172	0.02598%	549404	82.99%	70	14.64%
慢	709		14	172	0.02598%	549576	83.01%	69	14.44%
浪	710		10	172	0.02598%	549748	83.04%	87	18.20%
素	711		10	172	0.02598%	549920	83.06%	89	18.62%
臨	712		17	172	0.02598%	550092	83.09%	126	26.36%
茶	713		10	172	0.02598%	550264	83.12%	37	7.74%
尤	714		4	171	0.02583%	550435	83.14%	120	25.10%
腳	715		13	171	0.02583%	550606	83.17%	90	18.83%
仰	716		6	169	0.02553%	550775	83.19%	61	12.76%
效	717		10	169	0.02553%	550944	83.22%	97	20.29%
災	718		7	169	0.02553%	551113	83.24%	30	6.28%
烈	719		10	169	0.02553%	551282	83.27%	95	19.87%
創	720		12	168	0.02538%	551450	83.29%	92	19.25%
固	721		8	168	0.02538%	551618	83.32%	94	19.67%
爾	722		14	168	0.02538%	551786	83.35%	58	12.13%
異	723		11	168	0.02538%	551954	83.37%	108	22.59%
促	724		9	167	0.02522%	552121	83.40%	92	19.25%
派	725		9	167	0.02522%	552288	83.42%	78	16.32%
築	726		16	167	0.02522%	552455	83.45%	88	18.41%
系	727		7	167	0.02522%	552622	83.47%	62	12.97%
錢	728		16	167	0.02522%	552789	83.50%	92	19.25%
預	729		13	166	0.02507%	552955	83.52%	87	18.20%
弱	730		10	165	0.02492%	553120	83.55%	68	14.23%
營	731		17	165	0.02492%	553285	83.57%	79	16.53%
策	732		12	165	0.02492%	553450	83.60%	77	16.11%
彩	733		11	164	0.02477%	553614	83.62%	64	13.39%
旁	734		10	164	0.02477%	553778	83.65%	100	20.92%
號	735		13	164	0.02477%	553942	83.67%	79	16.53%
幣	736		14	163	0.02462%	554105	83.70%	28	5.86%
江	737		6	163	0.02462%	554268	83.72%	76	15.90%
細	738		11	163	0.02462%	554431	83.74%	107	22.38%
散	739		12	162	0.02447%	554593	83.77%	97	20.29%
窗	740		12	162	0.02447%	554755	83.79%	71	14.85%
送	741		9	161	0.02432%	554916	83.82%	89	18.62%
顧	742		21	161	0.02432%	555077	83.84%	114	23.85%
婦	743		11	160	0.02417%	555237	83.87%	51	10.67%
尋	744		12	160	0.02417%	555397	83.89%	107	22.38%
短	745		12	160	0.02417%	555557	83.91%	92	19.25%
迫	746		8	160	0.02417%	555717	83.94%	96	20.08%
勝	747		12	159	0.02402%	555876	83.96%	93	19.46%
呼	748		8	159	0.02402%	556035	83.99%	102	21.34%
採	749		11	159	0.02402%	556194	84.01%	100	20.92%
敬	750		13	159	0.02402%	556353	84.04%	47	9.83%
構	751		14	159	0.02402%	556512	84.06%	85	17.78%
款	752		12	159	0.02402%	556671	84.08%	65	13.60%
繁	753		17	159	0.02402%	556830	84.11%	104	21.76%
億	754		15	158	0.02387%	556988	84.13%	46	9.62%
帝	755		9	158	0.02387%	557146	84.15%	42	8.79%
牠	756		7	158	0.02387%	557304	84.18%	31	6.49%
鐵	757		21	158	0.02387%	557462	84.20%	72	15.06%
倒	758		10	157	0.02371%	557619	84.23%	90	18.83%
句	759		5	157	0.02371%	557776	84.25%	92	19.25%
述	760		8	157	0.02371%	557933	84.27%	100	20.92%
害	761		10	156	0.02356%	558089	84.30%	86	17.99%
擊	762		17	156	0.02356%	558245	84.32%	91	19.04%
暗	763		13	156	0.02356%	558401	84.34%	82	17.15%
講	764		17	156	0.02356%	558557	84.37%	85	17.78%
霧	765		19	156	0.02356%	558713	84.39%	44	9.21%
傷	766		13	155	0.02341%	558868	84.42%	94	19.67%
蘭	767		21	155	0.02341%	559023	84.44%	58	12.13%
宇	768		6	154	0.02326%	559177	84.46%	48	10.04%
財	769		10	154	0.02326%	559331	84.48%	62	12.97%
氏	770		4	153	0.02311%	559484	84.51%	59	12.34%
臉	771		17	153	0.02311%	559637	84.53%	84	17.57%
吸	772		7	152	0.02296%	559789	84.55%	94	19.67%
戲	773		17	152	0.02296%	559941	84.58%	68	14.23%
討	774		10	152	0.02296%	560093	84.60%	86	17.99%
試	775		13	152	0.02296%	560245	84.62%	78	16.32%
超	776		12	152	0.02296%	560397	84.65%	80	16.74%
列	777		6	151	0.02281%	560548	84.67%	93	19.46%
博	778		12	151	0.02281%	560699	84.69%	54	11.30%
普	779		12	151	0.02281%	560850	84.71%	72	15.06%
橋	780		16	151	0.02281%	561001	84.74%	48	10.04%
線	781		15	151	0.02281%	561152	84.76%	82	17.15%
背	782		9	151	0.02281%	561303	84.78%	80	16.74%
輸	783		16	151	0.02281%	561454	84.81%	58	12.13%
壞	784		19	150	0.02266%	561604	84.83%	87	18.20%
岸	785		8	150	0.02266%	561754	84.85%	60	12.55%
追	786		9	150	0.02266%	561904	84.87%	87	18.20%
俗	787		9	149	0.02251%	562053	84.90%	55	11.51%
悲	788		12	149	0.02251%	562202	84.92%	82	17.15%
源	789		13	149	0.02251%	562351	84.94%	73	15.27%
衛	790		15	149	0.02251%	562500	84.96%	81	16.95%
頂	791		11	149	0.02251%	562649	84.99%	68	14.23%
幼	792		5	148	0.02235%	562797	85.01%	50	10.46%
弟	793		7	148	0.02235%	562945	85.03%	49	10.25%
激	794		16	148	0.02235%	563093	85.05%	95	19.87%
簡	795		18	148	0.02235%	563241	85.08%	86	17.99%
隊	796		11	148	0.02235%	563389	85.10%	55	11.51%
勞	797		12	147	0.0222%	563536	85.12%	93	19.46%
响	798		9	147	0.0222%	563683	85.14%	75	15.69%
尚	799		8	147	0.0222%	563830	85.16%	94	19.67%
沙	800		7	147	0.0222%	563977	85.19%	76	15.90%
鬥	801		10	147	0.0222%	564124	85.21%	69	14.44%
亂	802		13	146	0.02205%	564270	85.23%	80	16.74%
徒	803		10	146	0.02205%	564416	85.25%	55	11.51%
涼	804		11	146	0.02205%	564562	85.28%	76	15.90%
買	805		12	146	0.02205%	564708	85.30%	72	15.06%
凡	806		3	145	0.0219%	564853	85.32%	80	16.74%
伯	807		7	145	0.0219%	564998	85.34%	38	7.95%
僅	808		13	145	0.0219%	565143	85.36%	88	18.41%
幸	809		8	145	0.0219%	565288	85.38%	90	18.83%
爸	810		8	145	0.0219%	565433	85.41%	16	3.35%
登	811		12	145	0.0219%	565578	85.43%	74	15.48%
祇	812		8	145	0.0219%	565723	85.45%	61	12.76%
亮	813		9	144	0.02175%	565867	85.47%	80	16.74%
佈	814		7	144	0.02175%	566011	85.49%	82	17.15%
協	815		8	144	0.02175%	566155	85.52%	86	17.99%
案	816		10	144	0.02175%	566299	85.54%	78	16.32%
油	817		8	144	0.02175%	566443	85.56%	68	14.23%
祖	818		9	144	0.02175%	566587	85.58%	57	11.92%
乃	819		2	143	0.0216%	566730	85.60%	64	13.39%
偉	820		11	143	0.0216%	566873	85.62%	65	13.60%
夏	821		10	143	0.0216%	567016	85.65%	79	16.53%
康	822		11	143	0.0216%	567159	85.67%	66	13.81%
維	823		14	143	0.0216%	567302	85.69%	81	16.95%
賞	824		15	143	0.0216%	567445	85.71%	68	14.23%
佔	825		7	141	0.0213%	567586	85.73%	77	16.11%
搖	826		13	141	0.0213%	567727	85.75%	82	17.15%
植	827		12	141	0.0213%	567868	85.77%	44	9.21%
歐	828		15	141	0.0213%	568009	85.80%	54	11.30%
午	829		4	140	0.02115%	568149	85.82%	81	16.95%
隻	830		10	140	0.02115%	568289	85.84%	69	14.44%
互	831		4	139	0.021%	568428	85.86%	72	15.06%
付	832		5	139	0.021%	568567	85.88%	86	17.99%
差	833		10	139	0.021%	568706	85.90%	91	19.04%
血	834		6	139	0.021%	568845	85.92%	77	16.11%
逐	835		10	139	0.021%	568984	85.94%	91	19.04%
防	836		6	139	0.021%	569123	85.96%	65	13.60%
俄	837		9	138	0.02084%	569261	85.98%	11	2.30%
堅	838		11	138	0.02084%	569399	86.01%	87	18.20%
田	839		5	138	0.02084%	569537	86.03%	72	15.06%
督	840		13	138	0.02084%	569675	86.05%	50	10.46%
答	841		12	138	0.02084%	569813	86.07%	76	15.90%
享	842		8	137	0.02069%	569950	86.09%	93	19.46%
括	843		9	137	0.02069%	570087	86.11%	87	18.20%
查	844		9	137	0.02069%	570224	86.13%	71	14.85%
盛	845		11	137	0.02069%	570361	86.15%	91	19.04%
紙	846		10	137	0.02069%	570498	86.17%	78	16.32%
聞	847		14	137	0.02069%	570635	86.19%	71	14.85%
季	848		8	136	0.02054%	570771	86.21%	67	14.02%
察	849		14	136	0.02054%	570907	86.23%	76	15.90%
換	850		12	136	0.02054%	571043	86.25%	83	17.36%
揚	851		12	136	0.02054%	571179	86.27%	70	14.64%
欣	852		8	136	0.02054%	571315	86.30%	69	14.44%
配	853		10	136	0.02054%	571451	86.32%	80	16.74%
怪	854		8	135	0.02039%	571586	86.34%	89	18.62%
榮	855		14	135	0.02039%	571721	86.36%	87	18.20%
羅	856		19	135	0.02039%	571856	86.38%	65	13.60%
舞	857		14	135	0.02039%	571991	86.40%	79	16.53%
迷	858		9	135	0.02039%	572126	86.42%	75	15.69%
克	859		7	134	0.02024%	572260	86.44%	68	14.23%
彼	860		8	134	0.02024%	572394	86.46%	67	14.02%
證	861		19	134	0.02024%	572528	86.48%	87	18.20%
雙	862		18	134	0.02024%	572662	86.50%	87	18.20%
于	863		3	133	0.02009%	572795	86.52%	34	7.11%
尼	864		5	133	0.02009%	572928	86.54%	49	10.25%
波	865		8	133	0.02009%	573061	86.56%	81	16.95%
省	866		9	133	0.02009%	573194	86.58%	58	12.13%
透	867		10	133	0.02009%	573327	86.60%	89	18.62%
驚	868		23	133	0.02009%	573460	86.62%	90	18.83%
壓	869		17	132	0.01994%	573592	86.64%	80	16.74%
志	870		7	132	0.01994%	573724	86.66%	72	15.06%
塊	871		13	131	0.01979%	573855	86.68%	64	13.39%
渡	872		12	131	0.01979%	573986	86.70%	59	12.34%
雜	873		18	131	0.01979%	574117	86.72%	83	17.36%
齒	874		15	131	0.01979%	574248	86.74%	21	4.39%
左	875		5	130	0.01964%	574378	86.76%	74	15.48%
排	876		11	130	0.01964%	574508	86.78%	83	17.36%
狀	877		8	130	0.01964%	574638	86.80%	72	15.06%
孤	878		8	129	0.01948%	574767	86.82%	61	12.76%
淡	879		11	129	0.01948%	574896	86.84%	69	14.44%
移	880		11	129	0.01948%	575025	86.86%	63	13.18%
隧	881		15	129	0.01948%	575154	86.87%	14	2.93%
載	882		13	128	0.01933%	575282	86.89%	80	16.74%
默	883		16	128	0.01933%	575410	86.91%	70	14.64%
熟	884		15	127	0.01918%	575537	86.93%	78	16.32%
况	885		7	126	0.01903%	575663	86.95%	70	14.64%
宣	886		9	126	0.01903%	575789	86.97%	70	14.64%
布	887		5	126	0.01903%	575915	86.99%	63	13.18%
戶	888		4	126	0.01903%	576041	87.01%	56	11.72%
狂	889		7	126	0.01903%	576167	87.03%	70	14.64%
突	890		9	126	0.01903%	576293	87.05%	83	17.36%
課	891		15	126	0.01903%	576419	87.07%	69	14.44%
麻	892		11	126	0.01903%	576545	87.09%	67	14.02%
威	893		9	125	0.01888%	576670	87.10%	69	14.44%
替	894		12	125	0.01888%	576795	87.12%	80	16.74%
訴	895		12	125	0.01888%	576920	87.14%	82	17.15%
避	896		16	125	0.01888%	577045	87.16%	88	18.41%
靠	897		15	125	0.01888%	577170	87.18%	83	17.36%
模	898		15	124	0.01873%	577294	87.20%	88	18.41%
歸	899		18	124	0.01873%	577418	87.22%	83	17.36%
略	900		11	124	0.01873%	577542	87.24%	74	15.48%
範	901		15	124	0.01873%	577666	87.25%	72	15.06%
綫	902		14	124	0.01873%	577790	87.27%	49	10.25%
縣	903		16	124	0.01873%	577914	87.29%	25	5.23%
護	904		21	124	0.01873%	578038	87.31%	75	15.69%
迎	905		7	124	0.01873%	578162	87.33%	89	18.62%
荒	906		10	123	0.01858%	578285	87.35%	72	15.06%
律	907		9	122	0.01843%	578407	87.37%	72	15.06%
敦	908		12	122	0.01843%	578529	87.38%	36	7.53%
訓	909		10	122	0.01843%	578651	87.40%	53	11.09%
雪	910		11	122	0.01843%	578773	87.42%	52	10.88%
飄	911		20	122	0.01843%	578895	87.44%	63	13.18%
媽	912		13	121	0.01828%	579016	87.46%	24	5.02%
店	913		8	121	0.01828%	579137	87.48%	54	11.30%
淚	914		11	121	0.01828%	579258	87.49%	56	11.72%
王	915		4	121	0.01828%	579379	87.51%	50	10.46%
練	916		15	121	0.01828%	579500	87.53%	53	11.09%
附	917		7	121	0.01828%	579621	87.55%	83	17.36%
優	918		17	120	0.01813%	579741	87.57%	79	16.53%
尺	919		4	120	0.01813%	579861	87.59%	46	9.62%
忽	920		8	120	0.01813%	579981	87.60%	79	16.53%
慮	921		15	120	0.01813%	580101	87.62%	75	15.69%
