單字	序號	部首	筆劃	頻次	頻率	累積頻次	累積頻率	見檔次	見檔率
牋	4565		12	1	0.000151%	661930	99.94%	1	0.28%
牘	4566		19	1	0.000151%	661931	99.94%	1	0.28%
牴	4567		9	1	0.000151%	661932	99.94%	1	0.28%
犁	4568		11	1	0.000151%	661933	99.94%	1	0.28%
犍	4569		13	1	0.000151%	661934	99.94%	1	0.28%
狃	4570		7	1	0.000151%	661935	99.94%	1	0.28%
狷	4571		10	1	0.000151%	661936	99.94%	1	0.28%
猙	4572		11	1	0.000151%	661937	99.94%	1	0.28%
猢	4573		12	1	0.000151%	661938	99.94%	1	0.28%
猿	4574		13	1	0.000151%	661939	99.94%	1	0.28%
猻	4575		13	1	0.000151%	661940	99.94%	1	0.28%
玀	4576		22	1	0.000151%	661941	99.94%	1	0.28%
玢	4577		8	1	0.000151%	661942	99.94%	1	0.28%
玷	4578		9	1	0.000151%	661943	99.94%	1	0.28%
珂	4579		9	1	0.000151%	661944	99.94%	1	0.28%
琪	4580		12	1	0.000151%	661945	99.94%	1	0.28%
琥	4581		12	1	0.000151%	661946	99.94%	1	0.28%
琵	4582		12	1	0.000151%	661947	99.94%	1	0.28%
琛	4583		12	1	0.000151%	661948	99.94%	1	0.28%
璀	4584		15	1	0.000151%	661949	99.94%	1	0.28%
璇	4585		15	1	0.000151%	661950	99.94%	1	0.28%
璽	4586		19	1	0.000151%	661951	99.94%	1	0.28%
瓢	4587		16	1	0.000151%	661952	99.94%	1	0.28%
瓤	4588		22	1	0.000151%	661953	99.94%	1	0.28%
甌	4589		16	1	0.000151%	661954	99.94%	1	0.28%
甗	4590		21	1	0.000151%	661955	99.94%	1	0.28%
甬	4591		7	1	0.000151%	661956	99.94%	1	0.28%
甯	4592		12	1	0.000151%	661957	99.94%	1	0.28%
畛	4593		10	1	0.000151%	661958	99.94%	1	0.28%
疔	4594		7	1	0.000151%	661959	99.94%	1	0.28%
	4595		10	1	0.000151%	661960	99.94%	1	0.28%
	4596		10	1	0.000151%	661961	99.94%	1	0.28%
疽	4597		10	1	0.000151%	661962	99.94%	1	0.28%
痔	4598		11	1	0.000151%	661963	99.94%	1	0.28%
痍	4599		11	1	0.000151%	661964	99.94%	1	0.28%
痣	4600		12	1	0.000151%	661965	99.94%	1	0.28%
痲	4601		13	1	0.000151%	661966	99.94%	1	0.28%
痿	4602		13	1	0.000151%	661967	99.94%	1	0.28%
痳	4603		13	1	0.000151%	661968	99.94%	1	0.28%
痼	4604		13	1	0.000151%	661969	99.94%	1	0.28%
瘩	4605		15	1	0.000151%	661970	99.94%	1	0.28%
瘼	4606		16	1	0.000151%	661971	99.94%	1	0.28%
瘰	4607		16	1	0.000151%	661972	99.94%	1	0.28%
癘	4608		18	1	0.000151%	661973	99.94%	1	0.28%
癭	4609		22	1	0.000151%	661974	99.94%	1	0.28%
癲	4610		24	1	0.000151%	661975	99.94%	1	0.28%
癸	4611		9	1	0.000151%	661976	99.94%	1	0.28%
皋	4612		10	1	0.000151%	661977	99.94%	1	0.28%
盥	4613		16	1	0.000151%	661978	99.94%	1	0.28%
睬	4614		13	1	0.000151%	661979	99.94%	1	0.28%
睥	4615		13	1	0.000151%	661980	99.94%	1	0.28%
睢	4616		13	1	0.000151%	661981	99.94%	1	0.28%
瞠	4617		16	1	0.000151%	661982	99.94%	1	0.28%
瞳	4618		17	1	0.000151%	661983	99.94%	1	0.28%
瞶	4619		17	1	0.000151%	661984	99.94%	1	0.28%
瞼	4620		18	1	0.000151%	661985	99.94%	1	0.28%
