單字	序號	部首	筆劃	頻次	頻率	累積頻次	累積頻率	見檔次	見檔率
誕	1635		15	37	0.005588%	636496	96.13%	18	5.51%
距	1636		12	37	0.005588%	636533	96.13%	29	8.87%
遵	1637		15	37	0.005588%	636570	96.14%	25	7.65%
隸	1638		17	37	0.005588%	636607	96.14%	15	4.59%
顛	1639		19	37	0.005588%	636644	96.15%	17	5.20%
啟	1640		11	36	0.005437%	636680	96.16%	29	8.87%
嶺	1641		17	36	0.005437%	636716	96.16%	22	6.73%
廢	1642		15	36	0.005437%	636752	96.17%	23	7.03%
挨	1643		10	36	0.005437%	636788	96.17%	25	7.65%
晶	1644		12	36	0.005437%	636824	96.18%	19	5.81%
添	1645		11	36	0.005437%	636860	96.18%	29	8.87%
濱	1646		17	36	0.005437%	636896	96.19%	16	4.89%
耐	1647		9	36	0.005437%	636932	96.19%	24	7.34%
裂	1648		12	36	0.005437%	636968	96.20%	25	7.65%
鍛	1649		17	36	0.005437%	637004	96.20%	26	7.95%
鴻	1650		17	36	0.005437%	637040	96.21%	4	1.22%
麵	1651		20	36	0.005437%	637076	96.22%	5	1.53%
准	1652		10	35	0.005286%	637111	96.22%	25	7.65%
姓	1653		8	35	0.005286%	637146	96.23%	23	7.03%
婷	1654		12	35	0.005286%	637181	96.23%	1	0.31%
幻	1655		4	35	0.005286%	637216	96.24%	25	7.65%
幼	1656		5	35	0.005286%	637251	96.24%	24	7.34%
廳	1657		25	35	0.005286%	637286	96.25%	17	5.20%
扶	1658		7	35	0.005286%	637321	96.25%	18	5.51%
拾	1659		9	35	0.005286%	637356	96.26%	19	5.81%
籠	1660		22	35	0.005286%	637391	96.26%	21	6.42%
萄	1661		12	35	0.005286%	637426	96.27%	9	2.75%
辨	1662		16	35	0.005286%	637461	96.27%	25	7.65%
飾	1663		13	35	0.005286%	637496	96.28%	23	7.03%
鷹	1664		24	35	0.005286%	637531	96.28%	13	3.98%
乏	1665		5	34	0.005135%	637565	96.29%	26	7.95%
伐	1666		6	34	0.005135%	637599	96.29%	24	7.34%
凌	1667		10	34	0.005135%	637633	96.30%	20	6.12%
剩	1668		12	34	0.005135%	637667	96.30%	29	8.87%
壽	1669		14	34	0.005135%	637701	96.31%	23	7.03%
夾	1670		7	34	0.005135%	637735	96.32%	22	6.73%
崗	1671		11	34	0.005135%	637769	96.32%	25	7.65%
帆	1672		6	34	0.005135%	637803	96.33%	11	3.36%
廊	1673		12	34	0.005135%	637837	96.33%	16	4.89%
征	1674		8	34	0.005135%	637871	96.34%	25	7.65%
慧	1675		15	34	0.005135%	637905	96.34%	22	6.73%
攝	1676		21	34	0.005135%	637939	96.35%	22	6.73%
牢	1677		7	34	0.005135%	637973	96.35%	27	8.26%
犧	1678		21	34	0.005135%	638007	96.36%	19	5.81%
甘	1679		5	34	0.005135%	638041	96.36%	28	8.56%
秧	1680		10	34	0.005135%	638075	96.37%	10	3.06%
繩	1681		19	34	0.005135%	638109	96.37%	18	5.51%
蝶	1682		15	34	0.005135%	638143	96.38%	8	2.45%
賀	1683		12	34	0.005135%	638177	96.38%	25	7.65%
蹈	1684		17	34	0.005135%	638211	96.39%	10	3.06%
醉	1685		15	34	0.005135%	638245	96.39%	17	5.20%
哩	1686		10	33	0.004984%	638278	96.40%	16	4.89%
哭	1687		10	33	0.004984%	638311	96.40%	15	4.59%
彼	1688		8	33	0.004984%	638344	96.41%	27	8.26%
捨	1689		11	33	0.004984%	638377	96.41%	23	7.03%
晗	1690		11	33	0.004984%	638410	96.42%	2	0.61%
梯	1691		11	33	0.004984%	638443	96.42%	13	3.98%
歇	1692		13	33	0.004984%	638476	96.43%	17	5.20%
津	1693		9	33	0.004984%	638509	96.43%	11	3.36%
淺	1694		11	33	0.004984%	638542	96.44%	27	8.26%
焦	1695		12	33	0.004984%	638575	96.44%	23	7.03%
矮	1696		13	33	0.004984%	638608	96.45%	15	4.59%
競	1697		20	33	0.004984%	638641	96.45%	16	4.89%
篷	1698		17	33	0.004984%	638674	96.46%	7	2.14%
署	1699		13	33	0.004984%	638707	96.46%	21	6.42%
蒸	1700		14	33	0.004984%	638740	96.47%	16	4.89%
諜	1701		16	33	0.004984%	638773	96.47%	2	0.61%
跡	1702		13	33	0.004984%	638806	96.48%	22	6.73%
遙	1703		13	33	0.004984%	638839	96.48%	23	7.03%
采	1704		8	33	0.004984%	638872	96.49%	21	6.42%
騙	1705		19	33	0.004984%	638905	96.49%	18	5.51%
丈	1706		3	32	0.004833%	638937	96.50%	20	6.12%
偶	1707		11	32	0.004833%	638969	96.50%	29	8.87%
兼	1708		10	32	0.004833%	639001	96.51%	21	6.42%
凍	1709		10	32	0.004833%	639033	96.51%	13	3.98%
吐	1710		6	32	0.004833%	639065	96.52%	25	7.65%
呆	1711		7	32	0.004833%	639097	96.52%	16	4.89%
帽	1712		12	32	0.004833%	639129	96.53%	24	7.34%
徐	1713		10	32	0.004833%	639161	96.53%	15	4.59%
循	1714		12	32	0.004833%	639193	96.54%	27	8.26%
扭	1715		7	32	0.004833%	639225	96.54%	20	6.12%
拋	1716		8	32	0.004833%	639257	96.54%	24	7.34%
撤	1717		14	32	0.004833%	639289	96.55%	18	5.51%
撒	1718		15	32	0.004833%	639321	96.55%	25	7.65%
柴	1719		10	32	0.004833%	639353	96.56%	23	7.03%
漂	1720		14	32	0.004833%	639385	96.56%	19	5.81%
潔	1721		15	32	0.004833%	639417	96.57%	25	7.65%
砂	1722		9	32	0.004833%	639449	96.57%	12	3.67%
穆	1723		16	32	0.004833%	639481	96.58%	16	4.89%
簽	1724		19	32	0.004833%	639513	96.58%	18	5.51%
粥	1725		12	32	0.004833%	639545	96.59%	3	0.92%
糊	1726		15	32	0.004833%	639577	96.59%	22	6.73%
翠	1727		14	32	0.004833%	639609	96.60%	23	7.03%
邁	1728		16	32	0.004833%	639641	96.60%	26	7.95%
郊	1729		8	32	0.004833%	639673	96.61%	19	5.81%
仁	1730		4	31	0.004682%	639704	96.61%	11	3.36%
厲	1731		15	31	0.004682%	639735	96.62%	25	7.65%
峨	1732		10	31	0.004682%	639766	96.62%	9	2.75%
掠	1733		11	31	0.004682%	639797	96.63%	20	6.12%
搜	1734		12	31	0.004682%	639828	96.63%	17	5.20%
晃	1735		10	31	0.004682%	639859	96.64%	16	4.89%
澆	1736		15	31	0.004682%	639890	96.64%	14	4.28%
牆	1737		17	31	0.004682%	639921	96.65%	16	4.89%
畢	1738		11	31	0.004682%	639952	96.65%	20	6.12%
瘋	1739		14	31	0.004682%	639983	96.65%	24	7.34%
籽	1740		9	31	0.004682%	640014	96.66%	7	2.14%
纓	1741		23	31	0.004682%	640045	96.66%	5	1.53%
貼	1742		12	31	0.004682%	640076	96.67%	22	6.73%
遞	1743		13	31	0.004682%	640107	96.67%	17	5.20%
丘	1744		5	30	0.004531%	640137	96.68%	13	3.98%
享	1745		8	30	0.004531%	640167	96.68%	22	6.73%
亭	1746		9	30	0.004531%	640197	96.69%	12	3.67%
仗	1747		5	30	0.004531%	640227	96.69%	21	6.42%
仿	1748		6	30	0.004531%	640257	96.70%	16	4.89%
匈	1749		6	30	0.004531%	640287	96.70%	4	1.22%
惕	1750		11	30	0.004531%	640317	96.71%	20	6.12%
敲	1751		14	30	0.004531%	640347	96.71%	21	6.42%
暫	1752		15	30	0.004531%	640377	96.71%	19	5.81%
曆	1753		16	30	0.004531%	640407	96.72%	9	2.75%
殼	1754		12	30	0.004531%	640437	96.72%	19	5.81%
潤	1755		15	30	0.004531%	640467	96.73%	26	7.95%
炎	1756		8	30	0.004531%	640497	96.73%	13	3.98%
炭	1757		9	30	0.004531%	640527	96.74%	15	4.59%
瓶	1758		11	30	0.004531%	640557	96.74%	14	4.28%
票	1759		11	30	0.004531%	640587	96.75%	14	4.28%
稍	1760		12	30	0.004531%	640617	96.75%	22	6.73%
紗	1761		10	30	0.004531%	640647	96.75%	18	5.51%
綿	1762		14	30	0.004531%	640677	96.76%	22	6.73%
緣	1763		15	30	0.004531%	640707	96.76%	22	6.73%
舍	1764		8	30	0.004531%	640737	96.77%	21	6.42%
茫	1765		10	30	0.004531%	640767	96.77%	16	4.89%
軟	1766		11	30	0.004531%	640797	96.78%	24	7.34%
霸	1767		21	30	0.004531%	640827	96.78%	18	5.51%
頃	1768		11	30	0.004531%	640857	96.79%	17	5.20%
鼠	1769		13	30	0.004531%	640887	96.79%	7	2.14%
丟	1770		6	29	0.00438%	640916	96.80%	21	6.42%
亦	1771		6	29	0.00438%	640945	96.80%	16	4.89%
估	1772		7	29	0.00438%	640974	96.80%	24	7.34%
佐	1773		7	29	0.00438%	641003	96.81%	10	3.06%
卵	1774		7	29	0.00438%	641032	96.81%	12	3.67%
君	1775		7	29	0.00438%	641061	96.82%	17	5.20%
嫩	1776		14	29	0.00438%	641090	96.82%	16	4.89%
憑	1777		16	29	0.00438%	641119	96.83%	24	7.34%
拜	1778		9	29	0.00438%	641148	96.83%	20	6.12%
掘	1779		11	29	0.00438%	641177	96.83%	17	5.20%
梢	1780		11	29	0.00438%	641206	96.84%	14	4.28%
氮	1781		12	29	0.00438%	641235	96.84%	5	1.53%
爆	1782		19	29	0.00438%	641264	96.85%	22	6.73%
疏	1783		11	29	0.00438%	641293	96.85%	20	6.12%
硫	1784		11	29	0.00438%	641322	96.86%	6	1.84%
繡	1785		18	29	0.00438%	641351	96.86%	17	5.20%
誠	1786		13	29	0.00438%	641380	96.87%	23	7.03%
逆	1787		9	29	0.00438%	641409	96.87%	11	3.36%
遷	1788		14	29	0.00438%	641438	96.87%	15	4.59%
閱	1789		15	29	0.00438%	641467	96.88%	18	5.51%
陪	1790		10	29	0.00438%	641496	96.88%	17	5.20%
頻	1791		16	29	0.00438%	641525	96.89%	17	5.20%
傘	1792		12	28	0.004229%	641553	96.89%	11	3.36%
匠	1793		6	28	0.004229%	641581	96.90%	12	3.67%
垂	1794		9	28	0.004229%	641609	96.90%	17	5.20%
壟	1795		19	28	0.004229%	641637	96.90%	17	5.20%
娣	1796		10	28	0.004229%	641665	96.91%	1	0.31%
患	1797		11	28	0.004229%	641693	96.91%	18	5.51%
斜	1798		11	28	0.004229%	641721	96.92%	18	5.51%
杆	1799		7	28	0.004229%	641749	96.92%	19	5.81%
沃	1800		7	28	0.004229%	641777	96.93%	14	4.28%
渠	1801		12	28	0.004229%	641805	96.93%	14	4.28%
潑	1802		15	28	0.004229%	641833	96.93%	20	6.12%
炒	1803		8	28	0.004229%	641861	96.94%	3	0.92%
稼	1804		15	28	0.004229%	641889	96.94%	14	4.28%
肚	1805		7	28	0.004229%	641917	96.95%	21	6.42%
膀	1806		14	28	0.004229%	641945	96.95%	20	6.12%
諸	1807		15	28	0.004229%	641973	96.96%	14	4.28%
閻	1808		16	28	0.004229%	642001	96.96%	9	2.75%
障	1809		13	28	0.004229%	642029	96.96%	21	6.42%
韓	1810		17	28	0.004229%	642057	96.97%	12	3.67%
黎	1811		15	28	0.004229%	642085	96.97%	21	6.42%
凶	1812		4	27	0.004078%	642112	96.98%	16	4.89%
刮	1813		8	27	0.004078%	642139	96.98%	18	5.51%
剪	1814		11	27	0.004078%	642166	96.98%	11	3.36%
嚇	1815		17	27	0.004078%	642193	96.99%	23	7.03%
寮	1816		15	27	0.004078%	642220	96.99%	7	2.14%
巾	1817		3	27	0.004078%	642247	97.00%	20	6.12%
惠	1818		12	27	0.004078%	642274	97.00%	10	3.06%
戒	1819		7	27	0.004078%	642301	97.00%	18	5.51%
拒	1820		8	27	0.004078%	642328	97.01%	14	4.28%
搏	1821		13	27	0.004078%	642355	97.01%	22	6.73%
擋	1822		16	27	0.004078%	642382	97.02%	21	6.42%
棚	1823		12	27	0.004078%	642409	97.02%	12	3.67%
款	1824		12	27	0.004078%	642436	97.03%	18	5.51%
滴	1825		14	27	0.004078%	642463	97.03%	19	5.81%
焰	1826		12	27	0.004078%	642490	97.03%	13	3.98%
煩	1827		13	27	0.004078%	642517	97.04%	21	6.42%
爽	1828		11	27	0.004078%	642544	97.04%	21	6.42%
猜	1829		11	27	0.004078%	642571	97.05%	18	5.51%
盆	1830		9	27	0.004078%	642598	97.05%	15	4.59%
臘	1831		19	27	0.004078%	642625	97.05%	15	4.59%
蓮	1832		15	27	0.004078%	642652	97.06%	15	4.59%
蹲	1833		19	27	0.004078%	642679	97.06%	18	5.51%
躺	1834		15	27	0.004078%	642706	97.07%	21	6.42%
逼	1835		12	27	0.004078%	642733	97.07%	21	6.42%
邀	1836		16	27	0.004078%	642760	97.07%	19	5.81%
鄭	1837		14	27	0.004078%	642787	97.08%	15	4.59%
鎖	1838		18	27	0.004078%	642814	97.08%	19	5.81%
博	1839		12	26	0.003927%	642840	97.09%	19	5.81%
吊	1840		6	26	0.003927%	642866	97.09%	17	5.20%
咬	1841		9	26	0.003927%	642892	97.09%	11	3.36%
售	1842		11	26	0.003927%	642918	97.10%	16	4.89%
喂	1843		12	26	0.003927%	642944	97.10%	10	3.06%
坊	1844		7	26	0.003927%	642970	97.11%	7	2.14%
塗	1845		13	26	0.003927%	642996	97.11%	21	6.42%
峻	1846		10	26	0.003927%	643022	97.11%	18	5.51%
截	1847		14	26	0.003927%	643048	97.12%	20	6.12%
披	1848		8	26	0.003927%	643074	97.12%	22	6.73%
晴	1849		12	26	0.003927%	643100	97.13%	20	6.12%
歪	1850		9	26	0.003927%	643126	97.13%	19	5.81%
氏	1851		4	26	0.003927%	643152	97.13%	14	4.28%
氛	1852		8	26	0.003927%	643178	97.14%	18	5.51%
畏	1853		9	26	0.003927%	643204	97.14%	20	6.12%
盟	1854		13	26	0.003927%	643230	97.14%	14	4.28%
祥	1855		10	26	0.003927%	643256	97.15%	12	3.67%
胖	1856		9	26	0.003927%	643282	97.15%	8	2.45%
萍	1857		12	26	0.003927%	643308	97.16%	5	1.53%
遮	1858		14	26	0.003927%	643334	97.16%	18	5.51%
遼	1859		15	26	0.003927%	643360	97.16%	13	3.98%
鈴	1860		13	26	0.003927%	643386	97.17%	16	4.89%
銨	1861		14	26	0.003927%	643412	97.17%	5	1.53%
銷	1862		15	26	0.003927%	643438	97.18%	15	4.59%
陡	1863		9	26	0.003927%	643464	97.18%	13	3.98%
刷	1864		8	25	0.003776%	643489	97.18%	16	4.89%
喻	1865		12	25	0.003776%	643514	97.19%	16	4.89%
埃	1866		10	25	0.003776%	643539	97.19%	15	4.59%
堤	1867		12	25	0.003776%	643564	97.20%	13	3.98%
塵	1868		14	25	0.003776%	643589	97.20%	21	6.42%
壘	1869		18	25	0.003776%	643614	97.20%	14	4.28%
姊	1870		8	25	0.003776%	643639	97.21%	5	1.53%
慌	1871		13	25	0.003776%	643664	97.21%	13	3.98%
掙	1872		11	25	0.003776%	643689	97.21%	17	5.20%
掀	1873		11	25	0.003776%	643714	97.22%	21	6.42%
擇	1874		16	25	0.003776%	643739	97.22%	16	4.89%
昂	1875		8	25	0.003776%	643764	97.23%	20	6.12%
桔	1876		10	25	0.003776%	643789	97.23%	7	2.14%
棕	1877		12	25	0.003776%	643814	97.23%	5	1.53%
棍	1878		12	25	0.003776%	643839	97.24%	17	5.20%
欲	1879		11	25	0.003776%	643864	97.24%	19	5.81%
欺	1880		12	25	0.003776%	643889	97.24%	19	5.81%
浩	1881		10	25	0.003776%	643914	97.25%	14	4.28%
溶	1882		13	25	0.003776%	643939	97.25%	15	4.59%
溜	1883		13	25	0.003776%	643964	97.26%	16	4.89%
瓣	1884		19	25	0.003776%	643989	97.26%	16	4.89%
皺	1885		15	25	0.003776%	644014	97.26%	16	4.89%
盜	1886		12	25	0.003776%	644039	97.27%	14	4.28%
罵	1887		15	25	0.003776%	644064	97.27%	14	4.28%
舒	1888		12	25	0.003776%	644089	97.27%	18	5.51%
芳	1889		8	25	0.003776%	644114	97.28%	18	5.51%
芽	1890		8	25	0.003776%	644139	97.28%	14	4.28%
裁	1891		12	25	0.003776%	644164	97.29%	15	4.59%
誌	1892		14	25	0.003776%	644189	97.29%	20	6.12%
鄰	1893		14	25	0.003776%	644214	97.29%	20	6.12%
酷	1894		14	25	0.003776%	644239	97.30%	19	5.81%
闡	1895		20	25	0.003776%	644264	97.30%	14	4.28%
鵑	1896		18	25	0.003776%	644289	97.30%	7	2.14%
凱	1897		12	24	0.003625%	644313	97.31%	8	2.45%
啥	1898		11	24	0.003625%	644337	97.31%	13	3.98%
坑	1899		7	24	0.003625%	644361	97.32%	14	4.28%
奘	1900		10	24	0.003625%	644385	97.32%	2	0.61%
崖	1901		11	24	0.003625%	644409	97.32%	13	3.98%
弦	1902		8	24	0.003625%	644433	97.33%	16	4.89%
摧	1903		14	24	0.003625%	644457	97.33%	21	6.42%
昔	1904		8	24	0.003625%	644481	97.33%	12	3.67%
柳	1905		9	24	0.003625%	644505	97.34%	15	4.59%
棒	1906		12	24	0.003625%	644529	97.34%	17	5.20%
樸	1907		16	24	0.003625%	644553	97.34%	18	5.51%
氯	1908		12	24	0.003625%	644577	97.35%	4	1.22%
渾	1909		12	24	0.003625%	644601	97.35%	19	5.81%
甸	1910		7	24	0.003625%	644625	97.36%	11	3.36%
笛	1911		11	24	0.003625%	644649	97.36%	6	1.84%
箱	1912		15	24	0.003625%	644673	97.36%	12	3.67%
翅	1913		10	24	0.003625%	644697	97.37%	14	4.28%
脈	1914		10	24	0.003625%	644721	97.37%	15	4.59%
艘	1915		15	24	0.003625%	644745	97.37%	11	3.36%
跨	1916		13	24	0.003625%	644769	97.38%	14	4.28%
躲	1917		13	24	0.003625%	644793	97.38%	16	4.89%
遣	1918		13	24	0.003625%	644817	97.38%	14	4.28%
閣	1919		14	24	0.003625%	644841	97.39%	16	4.89%
鹹	1920		20	24	0.003625%	644865	97.39%	5	1.53%
齡	1921		20	24	0.003625%	644889	97.40%	16	4.89%
乃	1922		2	23	0.003474%	644912	97.40%	13	3.98%
余	1923		7	23	0.003474%	644935	97.40%	5	1.53%
匪	1924		10	23	0.003474%	644958	97.41%	9	2.75%
喃	1925		12	23	0.003474%	644981	97.41%	8	2.45%
嘛	1926		14	23	0.003474%	645004	97.41%	16	4.89%
奈	1927		8	23	0.003474%	645027	97.42%	18	5.51%
懸	1928		20	23	0.003474%	645050	97.42%	14	4.28%
拆	1929		8	23	0.003474%	645073	97.42%	14	4.28%
捷	1930		11	23	0.003474%	645096	97.43%	17	5.20%
搗	1931		13	23	0.003474%	645119	97.43%	12	3.67%
朽	1932		6	23	0.003474%	645142	97.43%	14	4.28%
浙	1933		10	23	0.003474%	645165	97.44%	14	4.28%
潭	1934		15	23	0.003474%	645188	97.44%	9	2.75%
縛	1935		16	23	0.003474%	645211	97.44%	15	4.59%
縫	1936		17	23	0.003474%	645234	97.45%	19	5.81%
腹	1937		13	23	0.003474%	645257	97.45%	12	3.67%
膝	1938		15	23	0.003474%	645280	97.45%	15	4.59%
臭	1939		10	23	0.003474%	645303	97.46%	17	5.20%
艙	1940		16	23	0.003474%	645326	97.46%	10	3.06%
葬	1941		13	23	0.003474%	645349	97.47%	13	3.98%
蝕	1942		14	23	0.003474%	645372	97.47%	15	4.59%
融	1943		16	23	0.003474%	645395	97.47%	21	6.42%
蠟	1944		21	23	0.003474%	645418	97.48%	4	1.22%
邵	1945		7	23	0.003474%	645441	97.48%	1	0.31%
鄒	1946		12	23	0.003474%	645464	97.48%	2	0.61%
鋤	1947		15	23	0.003474%	645487	97.49%	11	3.36%
鍋	1948		17	23	0.003474%	645510	97.49%	12	3.67%
驕	1949		22	23	0.003474%	645533	97.49%	17	5.20%
仇	1950		4	22	0.003323%	645555	97.50%	17	5.20%
俊	1951		9	22	0.003323%	645577	97.50%	14	4.28%
儉	1952		15	22	0.003323%	645599	97.50%	9	2.75%
剎	1953		9	22	0.003323%	645621	97.51%	13	3.98%
哦	1954		10	22	0.003323%	645643	97.51%	14	4.28%
嘉	1955		14	22	0.003323%	645665	97.51%	9	2.75%
坪	1956		8	22	0.003323%	645687	97.52%	10	3.06%
奉	1957		8	22	0.003323%	645709	97.52%	20	6.12%
妥	1958		7	22	0.003323%	645731	97.52%	15	4.59%
嫁	1959		13	22	0.003323%	645753	97.53%	12	3.67%
宿	1960		11	22	0.003323%	645775	97.53%	18	5.51%
岭	1961		8	22	0.003323%	645797	97.53%	4	1.22%
悲	1962		12	22	0.003323%	645819	97.54%	12	3.67%
愉	1963		12	22	0.003323%	645841	97.54%	16	4.89%
撥	1964		15	22	0.003323%	645863	97.54%	20	6.12%
撓	1965		15	22	0.003323%	645885	97.55%	17	5.20%
攏	1966		19	22	0.003323%	645907	97.55%	15	4.59%
旬	1967		6	22	0.003323%	645929	97.55%	15	4.59%
漲	1968		14	22	0.003323%	645951	97.56%	18	5.51%
獵	1969		18	22	0.003323%	645973	97.56%	13	3.98%
盞	1970		13	22	0.003323%	645995	97.56%	11	3.36%
磚	1971		16	22	0.003323%	646017	97.57%	11	3.36%
秦	1972		10	22	0.003323%	646039	97.57%	9	2.75%
糞	1973		17	22	0.003323%	646061	97.57%	9	2.75%
糾	1974		8	22	0.003323%	646083	97.58%	17	5.20%
苕	1975		9	22	0.003323%	646105	97.58%	3	0.92%
蔽	1976		15	22	0.003323%	646127	97.58%	16	4.89%
詳	1977		13	22	0.003323%	646149	97.59%	19	5.81%
譜	1978		19	22	0.003323%	646171	97.59%	13	3.98%
蹟	1979		18	22	0.003323%	646193	97.59%	16	4.89%
返	1980		7	22	0.003323%	646215	97.60%	18	5.51%
遜	1981		13	22	0.003323%	646237	97.60%	12	3.67%
顫	1982		22	22	0.003323%	646259	97.60%	16	4.89%
鵝	1983		18	22	0.003323%	646281	97.61%	13	3.98%
鹿	1984		11	22	0.003323%	646303	97.61%	9	2.75%
傲	1985		13	21	0.003172%	646324	97.61%	14	4.28%
催	1986		13	21	0.003172%	646345	97.62%	15	4.59%
儘	1987		16	21	0.003172%	646366	97.62%	15	4.59%
喚	1988		12	21	0.003172%	646387	97.62%	17	5.20%
墳	1989		15	21	0.003172%	646408	97.62%	7	2.14%
寂	1990		11	21	0.003172%	646429	97.63%	15	4.59%
怨	1991		9	21	0.003172%	646450	97.63%	11	3.36%
悶	1992		12	21	0.003172%	646471	97.63%	13	3.98%
懇	1993		17	21	0.003172%	646492	97.64%	13	3.98%
撐	1994		15	21	0.003172%	646513	97.64%	11	3.36%
擬	1995		17	21	0.003172%	646534	97.64%	15	4.59%
晉	1996		10	21	0.003172%	646555	97.65%	8	2.45%
枯	1997		9	21	0.003172%	646576	97.65%	17	5.20%
櫚	1998		19	21	0.003172%	646597	97.65%	3	0.92%
沼	1999		8	21	0.003172%	646618	97.66%	7	2.14%
淋	2000		11	21	0.003172%	646639	97.66%	16	4.89%
潛	2001		15	21	0.003172%	646660	97.66%	15	4.59%
牽	2002		11	21	0.003172%	646681	97.67%	17	5.20%
獅	2003		13	21	0.003172%	646702	97.67%	7	2.14%
皆	2004		9	21	0.003172%	646723	97.67%	13	3.98%
脅	2005		10	21	0.003172%	646744	97.68%	18	5.51%
莽	2006		11	21	0.003172%	646765	97.68%	11	3.36%
蘋	2007		20	21	0.003172%	646786	97.68%	5	1.53%
螺	2008		17	21	0.003172%	646807	97.69%	6	1.84%
診	2009		12	21	0.003172%	646828	97.69%	8	2.45%
謬	2010		18	21	0.003172%	646849	97.69%	14	4.28%
豈	2011		10	21	0.003172%	646870	97.69%	16	4.89%
遊	2012		12	21	0.003172%	646891	97.70%	11	3.36%
錶	2013		16	21	0.003172%	646912	97.70%	8	2.45%
鑄	2014		22	21	0.003172%	646933	97.70%	8	2.45%
鑒	2015		22	21	0.003172%	646954	97.71%	16	4.89%
霍	2016		16	21	0.003172%	646975	97.71%	14	4.28%
凳	2017		14	20	0.003021%	646995	97.71%	12	3.67%
劣	2018		6	20	0.003021%	647015	97.72%	12	3.67%
厘	2019		9	20	0.003021%	647035	97.72%	11	3.36%
吟	2020		7	20	0.003021%	647055	97.72%	15	4.59%
喪	2021		12	20	0.003021%	647075	97.73%	18	5.51%
嘩	2022		15	20	0.003021%	647095	97.73%	11	3.36%
嵋	2023		12	20	0.003021%	647115	97.73%	1	0.31%
彪	2024		11	20	0.003021%	647135	97.73%	13	3.98%
扇	2025		10	20	0.003021%	647155	97.74%	12	3.67%
拳	2026		10	20	0.003021%	647175	97.74%	16	4.89%
柯	2027		9	20	0.003021%	647195	97.74%	3	0.92%
沸	2028		8	20	0.003021%	647215	97.75%	11	3.36%
濛	2029		17	20	0.003021%	647235	97.75%	6	1.84%
獸	2030		19	20	0.003021%	647255	97.75%	9	2.75%
瑣	2031		14	20	0.003021%	647275	97.76%	6	1.84%
甫	2032		7	20	0.003021%	647295	97.76%	12	3.67%
疲	2033		10	20	0.003021%	647315	97.76%	15	4.59%
盲	2034		8	20	0.003021%	647335	97.76%	13	3.98%
盼	2035		9	20	0.003021%	647355	97.77%	16	4.89%
筒	2036		12	20	0.003021%	647375	97.77%	10	3.06%
罕	2037		7	20	0.003021%	647395	97.77%	15	4.59%
脂	2038		10	20	0.003021%	647415	97.78%	14	4.28%
膜	2039		15	20	0.003021%	647435	97.78%	9	2.75%
艦	2040		20	20	0.003021%	647455	97.78%	7	2.14%
艷	2041		24	20	0.003021%	647475	97.79%	15	4.59%
茂	2042		9	20	0.003021%	647495	97.79%	15	4.59%
蔑	2043		15	20	0.003021%	647515	97.79%	15	4.59%
薯	2044		17	20	0.003021%	647535	97.80%	8	2.45%
褲	2045		15	20	0.003021%	647555	97.80%	15	4.59%
襯	2046		21	20	0.003021%	647575	97.80%	14	4.28%
誘	2047		14	20	0.003021%	647595	97.80%	12	3.67%
趨	2048		17	20	0.003021%	647615	97.81%	17	5.20%
辭	2049		19	20	0.003021%	647635	97.81%	16	4.89%
週	2050		11	20	0.003021%	647655	97.81%	12	3.67%
郭	2051		10	20	0.003021%	647675	97.82%	12	3.67%
閘	2052		13	20	0.003021%	647695	97.82%	7	2.14%
闢	2053		21	20	0.003021%	647715	97.82%	14	4.28%
霖	2054		16	20	0.003021%	647735	97.83%	3	0.92%
鞭	2055		18	20	0.003021%	647755	97.83%	11	3.36%
乳	2056		8	19	0.00287%	647774	97.83%	12	3.67%
傍	2057		12	19	0.00287%	647793	97.83%	15	4.59%
冊	2058		5	19	0.00287%	647812	97.84%	12	3.67%
卑	2059		8	19	0.00287%	647831	97.84%	11	3.36%
呈	2060		7	19	0.00287%	647850	97.84%	16	4.89%
喧	2061		12	19	0.00287%	647869	97.85%	13	3.98%
嚷	2062		20	19	0.00287%	647888	97.85%	14	4.28%
婚	2063		11	19	0.00287%	647907	97.85%	6	1.84%
嫂	2064		12	19	0.00287%	647926	97.85%	8	2.45%
宏	2065		7	19	0.00287%	647945	97.86%	10	3.06%
屠	2066		11	19	0.00287%	647964	97.86%	13	3.98%
嶄	2067		14	19	0.00287%	647983	97.86%	14	4.28%
巒	2068		22	19	0.00287%	648002	97.87%	9	2.75%
帳	2069		11	19	0.00287%	648021	97.87%	11	3.36%
恥	2070		10	19	0.00287%	648040	97.87%	11	3.36%
扣	2071		6	19	0.00287%	648059	97.87%	16	4.89%
扯	2072		7	19	0.00287%	648078	97.88%	16	4.89%
扮	2073		7	19	0.00287%	648097	97.88%	12	3.67%
攀	2074		19	19	0.00287%	648116	97.88%	16	4.89%
攔	2075		20	19	0.00287%	648135	97.89%	14	4.28%
斗	2076		4	19	0.00287%	648154	97.89%	14	4.28%
曰	2077		4	19	0.00287%	648173	97.89%	6	1.84%
棗	2078		12	19	0.00287%	648192	97.89%	7	2.14%
殷	2079		10	19	0.00287%	648211	97.90%	12	3.67%
沈	2080		7	19	0.00287%	648230	97.90%	11	3.36%
沾	2081		8	19	0.00287%	648249	97.90%	13	3.98%
洱	2082		9	19	0.00287%	648268	97.91%	1	0.31%
灑	2083		22	19	0.00287%	648287	97.91%	12	3.67%
